,An.Dirus.M,An.Minimus.M,Cx.Quin.M,An.Dirus.F,An.Minimus.F,Cx.Quin.F,time(s)
72,0.15041314,0.05063172,0.005373929,0.04109154,0.02110809,0.041662123,72
73,0.06333075,0.01840714,0.024722133,0.22878134,0.024245463,0.026749885,73
74,0.23591477,0.1557235,0.007296634,0.059795056,0.0121173775,0.019069558,74
75,0.048731454,0.1439845,0.013516518,0.013274463,0.017276851,0.07697477,75
76,0.40511107,0.18593332,0.0023210184,0.010923044,0.01915878,0.01795561,76
77,0.015600993,0.024067404,0.02173442,0.005137437,0.00514336,0.8448032,77
78,0.011902901,0.016449332,0.023402512,0.0054872367,0.0057854797,0.7996776,78
79,0.010069646,0.099249564,0.04426283,0.0042339107,0.0069573713,0.70188683,79
80,0.016106887,0.01263826,0.009850144,0.004835634,0.009421384,0.82374656,80
81,0.013179874,0.014390287,0.0077106054,0.0035169572,0.009138102,0.8437041,81
82,0.014143541,0.01653448,0.007586111,0.007939936,0.01276117,0.8303022,82
83,0.011614406,0.008431518,0.007817394,0.0033670205,0.008020051,0.7869476,83
84,0.035649985,0.019390494,0.0023642674,0.00428833,0.01479212,0.5818097,84
85,0.030038366,0.021720419,0.008950643,0.01925937,0.0071242177,0.75321513,85
86,0.03720117,0.010773503,0.022343777,0.0064919163,0.0096396,0.8705383,86
87,0.012058767,0.0053189774,0.014702376,0.004054157,0.010638189,0.8360099,87
88,0.013195642,0.0041542966,0.007423818,0.015173735,0.0048954957,0.06907123,88
89,0.012346948,0.007829542,0.009207173,0.023786582,0.016397234,0.009524952,89
90,0.07170893,0.05228959,0.017702704,0.17037451,0.050251514,0.19531482,90
91,0.060920876,0.36732262,0.03914295,0.64275086,0.012042746,0.49310082,91
92,0.016011551,0.021056058,0.010384035,0.00463085,0.0074404413,0.8702272,92
93,0.016713321,0.020272112,0.011054506,0.007793129,0.011561839,0.8854055,93
94,0.009344376,0.024857132,0.005060452,0.0036168776,0.006294375,0.74749696,94
95,0.036200013,0.03176305,0.0037782607,0.004798233,0.014139592,0.107716724,95
96,0.30512136,0.08083884,0.0048739766,0.009228813,0.0146621745,0.03842736,96
97,0.10268197,0.024073744,0.014422976,0.026629169,0.010817515,0.12398917,97
98,0.02666441,0.042300534,0.020309903,0.0036015438,0.0075404686,0.75276697,98
99,0.09507455,0.40915534,0.012093416,0.3102419,0.08382487,0.044525485,99
100,0.020366805,0.0130444225,0.010900543,0.0034755806,0.0043804212,0.8303747,100
101,0.015514342,0.007091344,0.014124173,0.0074657793,0.010349411,0.8117866,101
102,0.013575528,0.0062156054,0.014466387,0.0056582554,0.006820162,0.79894316,102
103,0.060985316,0.018027347,0.011506408,0.016486103,0.014475894,0.6907233,103
104,0.013666068,0.00644883,0.014612071,0.0057946695,0.006871603,0.7999778,104
105,0.020698389,0.013648604,0.012895455,0.0050532357,0.005455884,0.8671815,105
106,0.021407468,0.013780684,0.013169595,0.0075502237,0.0053548855,0.8692269,106
107,0.011002186,0.007848403,0.002451983,0.017050143,0.0069731767,0.021732904,107
108,0.0070897355,0.050764352,0.0036999686,0.010793789,0.010851443,0.180282,108
109,0.0071262782,0.19824949,0.027431551,0.009468802,0.010294149,0.40341428,109
110,0.014673283,0.012047541,0.015340465,0.0033140727,0.008698662,0.864404,110
111,0.019740544,0.011333238,0.013091684,0.0032478126,0.00848292,0.89890105,111
112,0.019987851,0.010577088,0.014219785,0.0049558473,0.013859679,0.90575093,112
113,0.023123162,0.010174512,0.011515828,0.006110453,0.010618102,0.7946822,113
114,0.025669508,0.018621132,0.013392843,0.0115502635,0.0066052945,0.9259044,114
115,0.015016926,0.0066359686,0.011829691,0.005304033,0.008416988,0.8658238,115
116,0.012272772,0.023498442,0.00419731,0.005210495,0.0074846717,0.82504094,116
117,0.012264493,0.023521092,0.004216399,0.00521069,0.0074862796,0.82503456,117
118,0.078712344,0.0098716775,0.023631658,0.022204917,0.0063448087,0.442143,118
119,0.08922062,0.020679211,0.008046875,0.0154546695,0.0049751718,0.30960426,119
120,0.16225262,0.033470176,0.021500139,0.10304572,0.16035108,0.19251707,120
121,0.113404304,0.007289223,0.02757156,0.06877451,0.038408387,0.24106891,121
122,0.054852784,0.015540109,0.013969681,0.20283876,0.23727758,0.13110268,122
123,0.024263304,0.016987039,0.009077926,0.052196514,0.020986842,0.8286266,123
124,0.021981228,0.016688654,0.009030255,0.031625755,0.016273927,0.83742404,124
125,0.04152941,0.012385359,0.0065148785,0.009459745,0.024509221,0.8005341,125
126,0.029222831,0.057103947,0.015293955,0.13162318,0.010015183,0.91260386,126
127,0.05555252,0.011105448,0.02717566,0.098068945,0.01060471,0.8521313,127
128,0.013049285,0.0051670987,0.008297858,0.023034502,0.26298076,0.009318288,128
129,0.010590625,0.005462934,0.023671865,0.0104125785,0.40439093,0.011263726,129
130,0.10013365,0.03467663,0.017568404,0.022739274,0.07722332,0.03768513,130
131,0.0761089,0.01187406,0.0027062767,0.008210455,0.06254461,0.14239955,131
132,0.71802866,0.43903428,0.031184556,0.01401319,0.0861923,0.03238322,132
133,0.95612526,0.03133259,0.03404969,0.010477754,0.024386818,0.061382458,133
134,0.09509205,0.06892382,0.023592759,0.4937344,0.12828283,0.014252013,134
135,0.05872389,0.030660506,0.008002276,0.2534353,0.04232071,0.012725967,135
136,0.021537822,0.1088133,0.050410647,0.58301044,0.019733485,0.021465598,136
137,0.03599125,0.006249664,0.010899792,0.010284846,0.01976232,0.018287832,137
138,0.3333372,0.18402644,0.083590165,0.04011697,0.00708989,0.076647244,138
139,0.0621396,0.05403917,0.022876251,0.16132116,0.037916634,0.02482292,139
140,0.07284077,0.041080922,0.024269728,0.14849162,0.010823023,0.071349435,140
141,0.052847713,0.054178666,0.019146798,0.08994338,0.010715785,0.041217756,141
142,0.08627961,0.009182169,0.013611894,0.018703492,0.013604547,0.017793085,142
143,0.15881829,0.04263843,0.06651961,0.041518997,0.03876336,0.25429863,143
144,0.018139295,0.023934718,0.012817322,0.0071718893,0.005014325,0.8517746,144
145,0.021026041,0.013974936,0.014543929,0.00842676,0.009213013,0.8685816,145
146,0.019330963,0.01354672,0.013083579,0.0048078517,0.0052493038,0.84927166,146
147,0.020266902,0.013822223,0.014069765,0.0066686315,0.007388596,0.86687577,147
148,0.01870072,0.01313045,0.011656504,0.0036088615,0.004421935,0.81542903,148
149,0.01940891,0.013712326,0.013627282,0.0051015746,0.0054427693,0.85602146,149
150,0.018409394,0.0089125335,0.013113778,0.0024198398,0.0060333996,0.7894246,150
151,0.017899483,0.009481803,0.014483101,0.003225917,0.0064181155,0.8254175,151
152,0.019630294,0.010819556,0.01391294,0.0039542504,0.006013737,0.8515923,152
153,0.02061601,0.011570948,0.013582105,0.0044088466,0.0059011695,0.86287636,153
154,0.020681791,0.011571771,0.013589845,0.004409416,0.0059035956,0.8628692,154
155,0.010697906,0.0048367153,0.016967589,0.005084377,0.007656953,0.7457296,155
156,0.01662968,0.011469668,0.012312867,0.0032771307,0.0051489603,0.7895968,156
157,0.020007003,0.015416313,0.011509739,0.005877855,0.008669742,0.7737768,157
158,0.018111372,0.012347231,0.013925742,0.0073462855,0.008719954,0.84666944,158
159,0.013304205,0.023683483,0.041244224,0.010510593,0.011088812,0.82641876,159
160,0.020374877,0.053119387,0.015638283,0.0065756156,0.0076546674,0.9070827,160
161,0.020576866,0.01876427,0.011183819,0.004529305,0.007178027,0.91755116,161
162,0.019193849,0.024009911,0.013819792,0.004399752,0.006997961,0.9157395,162
163,0.023735657,0.016372243,0.018440528,0.0062157614,0.016402934,0.85521144,163
164,0.01881122,0.024526555,0.014114517,0.004462407,0.007820968,0.9053916,164
165,0.012441278,0.013351354,0.016284954,0.005091488,0.008552268,0.86505854,165
166,0.07411075,0.012744528,0.019602096,0.0057248375,0.011949479,0.07502002,166
167,0.78360724,0.03297112,0.046281587,0.010237889,0.029384455,0.034074992,167
168,0.28564668,0.0094929105,0.07600061,0.047433916,0.049586732,0.022790177,168
169,0.12281771,0.15133935,0.021256547,0.15384376,0.014578427,0.03162185,169
170,0.061769582,0.08310145,0.41339666,0.14112037,0.039038956,0.026796367,170
171,0.045289572,0.013803735,0.27318516,0.1726462,0.031846017,0.007904177,171
172,0.02417065,0.0037078569,0.013582124,0.056280207,0.011959694,0.012016123,172
173,0.41422102,0.042651135,0.05209652,0.1375511,0.008771241,0.08638319,173
174,0.8432829,0.083894,0.06689002,0.049613502,0.021537218,0.020133434,174
175,0.25869864,0.003177198,0.020325901,0.2952328,0.033348568,0.09170638,175
176,0.0062034233,0.0026865234,0.0040891278,0.019136304,0.0023422085,0.005465935,176
177,0.79938394,0.0077592917,0.017958708,0.015119413,0.0065747555,0.049707536,177
178,0.27845898,0.03761554,0.018379418,0.09163982,0.16552198,0.00848591,178
179,0.06878246,0.03623933,0.009641986,0.008369385,0.05793784,0.0044127246,179
180,0.011836549,0.068171345,0.04625823,0.04358169,0.008538717,0.03857804,180
181,0.2861819,0.034551464,0.22664575,0.008387799,0.012015912,0.062184323,181
182,0.33560404,0.04156751,0.3137467,0.004908097,0.010645433,0.07205983,182
183,0.6748247,0.021207526,0.060259476,0.054749116,0.08887939,0.11785962,183
184,0.07519759,0.041117284,0.008275143,0.00794225,0.027996222,0.014503792,184
185,0.016896622,0.024189325,0.018419163,0.008993713,0.0024834427,0.5551216,185
186,0.02306741,0.015588418,0.010845615,0.0048765726,0.0066518234,0.91528034,186
187,0.025713047,0.01606877,0.011613575,0.017867556,0.0062615536,0.919637,187
188,0.020271251,0.021643996,0.010686734,0.004432284,0.008334561,0.86804634,188
189,0.03439909,0.013521739,0.01027667,0.00791244,0.02628509,0.11289995,189
190,0.020390319,0.03392356,0.009536184,0.0048882137,0.0063030417,0.9128823,190
191,0.023686461,0.0029403134,0.021331392,0.0071920175,0.014172999,0.3265915,191
192,0.023320254,0.0052518193,0.0028317715,0.030944435,0.077422224,0.08142402,192
193,0.05327338,0.008716467,0.017804472,0.034741692,0.06333197,0.14688535,193
194,0.18824716,0.021832742,0.037730917,0.0065916823,0.048437115,0.37889242,194
195,0.021261731,0.035127595,0.0286433,0.01667947,0.0045272517,0.89198375,195
196,0.019275874,0.035050392,0.02655583,0.0050232993,0.0047665467,0.8869962,196
197,0.0791377,0.012516015,0.028710624,0.00873213,0.004891349,0.80335677,197
198,0.027174212,0.012236301,0.009558705,0.0035336006,0.004330914,0.8697887,198
199,0.02159074,0.023029206,0.033979513,0.0051725456,0.006047284,0.89331037,199
200,0.01183219,0.029281572,0.0041661477,0.0049397405,0.008351785,0.8470875,200
201,0.011832156,0.026330879,0.0039106514,0.0049229125,0.008411009,0.84797084,201
202,0.7914297,0.01604497,0.019951569,0.013301558,0.06397718,0.036714666,202
203,0.5607186,0.01185555,0.08931922,0.014582758,0.07865159,0.04150705,203
204,0.1619671,0.08075419,0.050917264,0.112536505,0.10860849,0.04021207,204
205,0.045395546,0.046113815,0.012107832,0.006926354,0.02987337,0.6599292,205
206,0.06445734,0.039614346,0.0129172625,0.0072694714,0.04077033,0.280363,206
207,0.011050003,0.058564745,0.012647687,0.0031729152,0.005909489,0.8194124,207
208,0.011346685,0.023545483,0.01343197,0.019420788,0.025536586,0.09111084,208
209,0.033995494,0.016367959,0.010366987,0.0046768878,0.088549115,0.054424316,209
210,0.35492188,0.019585265,0.03428965,0.013247133,0.018954517,0.026699726,210
211,0.7976677,0.03371337,0.03107117,0.0075312755,0.024568161,0.037143435,211
212,0.5203568,0.00433373,0.11766809,0.011468997,0.032427177,0.0234387,212
213,0.81444645,0.025940005,0.012380765,0.016196571,0.029170675,0.113559626,213
214,0.7138714,0.04498098,0.013934833,0.04064151,0.14738275,0.08299905,214
215,0.109500214,0.052208416,0.0412109,0.11463501,0.19684078,0.26883864,215
216,0.042418838,0.029457519,0.0224378,0.006387341,0.020739507,0.81248623,216
217,0.019461943,0.0136324745,0.013426328,0.0051068002,0.0054171076,0.85613155,217
218,0.0130610075,0.01565787,0.007246572,0.0037511701,0.004673127,0.7316101,218
219,0.12368531,0.019379908,0.021312892,0.014143163,0.0049542887,0.13209514,219
220,0.09959475,0.09321302,0.036021568,0.007613536,0.025082873,0.6472803,220
221,0.0052775275,0.008651679,0.0021382673,0.09683308,0.010441361,0.055097587,221
222,0.05103919,0.031043774,0.014993079,0.39702588,0.016153956,0.021348774,222
223,0.2945998,0.08271145,0.024297915,0.04730778,0.04050451,0.042275738,223
224,0.23816688,0.035257027,0.041570637,0.03774344,0.03351714,0.03434572,224
225,0.1544883,0.043220144,0.022525625,0.014523535,0.036612272,0.108433336,225
226,0.035520058,0.013926829,0.006307012,0.0045358427,0.015377792,0.7636533,226
227,0.023571977,0.013980023,0.006376672,0.0035685266,0.008696663,0.72352993,227
228,0.030091967,0.020180732,0.009169271,0.0038867614,0.01433697,0.7116544,228
229,0.017410062,0.022056032,0.011328896,0.004302194,0.00799231,0.7349049,229
230,0.01258649,0.016017547,0.018359838,0.00318801,0.009883868,0.8580562,230
231,0.016878549,0.013609718,0.010578587,0.0023175816,0.007682295,0.8753386,231
232,0.031190699,0.026510434,0.017830115,0.021866271,0.02008895,0.9023612,232
233,0.1577482,0.03753289,0.024947787,0.06434907,0.11579335,0.05033762,233
234,0.1678245,0.05323857,0.019955276,0.07138153,0.10772175,0.039271824,234
235,0.061771255,0.029302178,0.0064784684,0.0055525815,0.07040101,0.738139,235
236,0.13414572,0.024808865,0.010644186,0.03294205,0.08049992,0.2383726,236
237,0.028389521,0.011604246,0.015211918,0.004310155,0.021184132,0.7717803,237
238,0.039823476,0.07014226,0.019300928,0.007122576,0.034627177,0.40783367,238
239,0.049452364,0.03573572,0.03266216,0.016486622,0.037368648,0.064868994,239
240,0.0499669,0.022711614,0.013729149,0.0063734828,0.027161973,0.9112616,240
241,0.027951576,0.018049873,0.009716034,0.007087537,0.00845062,0.9338817,241
242,0.0061527034,0.007581983,0.004245307,0.0058332235,0.01184982,0.019649098,242
243,0.025983931,0.0088444995,0.011079143,0.06888813,0.0566188,0.06116547,243
244,0.04303716,0.020985793,0.016592503,0.036788914,0.043552443,0.49968123,244
245,0.019201746,0.013347667,0.012429754,0.004268156,0.0048761624,0.8372891,245
246,0.019806996,0.013453262,0.013590069,0.0065463497,0.0053795213,0.85696524,246
247,0.014810741,0.015424102,0.00930836,0.005276441,0.0056873066,0.8028289,247
248,0.014893066,0.01564724,0.009325413,0.0053289314,0.0057254997,0.8062686,248
249,0.017567648,0.0067775147,0.035172764,0.014566855,0.0049877116,0.5894141,249
250,0.02340783,0.024934618,0.017760172,0.0030749226,0.00625124,0.8221112,250
251,0.017573047,0.009623431,0.013052755,0.002503711,0.0060797837,0.8222543,251
252,0.023261158,0.014091397,0.0117256995,0.004904917,0.005686926,0.89110273,252
253,0.04336041,0.009517027,0.017514924,0.010522392,0.00586479,0.859469,253
254,0.27129272,0.010035063,0.028114304,0.010103097,0.030668376,0.36563173,254
255,0.020290926,0.014420813,0.008511911,0.004235648,0.00647819,0.7806351,255
256,0.015778141,0.019904923,0.0059736297,0.009757348,0.00794296,0.59910154,256
257,0.027528435,0.013231243,0.010687535,0.0071887965,0.006749623,0.79006207,257
258,0.016677836,0.019667996,0.00767804,0.0058003427,0.0058441865,0.7854689,258
259,0.013273475,0.015545559,0.008438827,0.007195205,0.007833177,0.78477025,259
260,0.016359562,0.01824863,0.010021828,0.006596093,0.009481919,0.8267875,260
261,0.04031061,0.017188482,0.011742271,0.030748976,0.0539135,0.6097509,261
262,0.11836182,0.011993483,0.06185267,0.063586324,0.34223077,0.1437612,262
263,0.54342586,0.07697576,0.38814288,0.010442357,0.033453867,0.04028422,263
264,0.33590314,0.042253792,0.62735826,0.009374648,0.043695796,0.025752544,264
265,0.029317098,0.005003194,0.04862237,0.5954525,0.022167996,0.008578677,265
266,0.017111788,0.013035346,0.07088233,0.48438913,0.009175212,0.03739784,266
267,0.03840011,0.13565122,0.054602634,0.85280085,0.019271553,0.02489521,267
268,0.052813593,0.229076,0.0203222,0.20413733,0.0041085714,0.008659556,268
269,0.02211262,0.015300247,0.016609471,0.68235326,0.05931619,0.00429074,269
270,0.006350159,0.11617208,0.031738095,0.7228768,0.031555522,0.012431658,270
271,0.022071794,0.25777537,0.06815456,0.4563932,0.026620578,0.015432526,271
272,0.019445643,0.058215853,0.022341091,0.0071950485,0.01209822,0.934199,272
273,0.019699443,0.014948898,0.008360102,0.010466657,0.022199212,0.9200319,273
274,0.044439815,0.006722444,0.016090186,0.13007085,0.060902815,0.046875533,274
275,0.039481808,0.020591728,0.008786253,0.012954524,0.007055212,0.8283928,275
276,0.06596143,0.018451363,0.00816037,0.05800108,0.11856735,0.6787117,276
277,0.021141803,0.021007316,0.011409638,0.0050406363,0.008454844,0.9410734,277
278,0.017723119,0.034950417,0.019609189,0.0052526486,0.008083382,0.93680894,278
279,0.014550792,0.009210832,0.028357046,0.028116409,0.057117604,0.04398212,279
280,0.05872918,0.035288226,0.017563302,0.00610491,0.013545479,0.8544459,280
281,0.03782417,0.030040743,0.020273114,0.0143312095,0.024513144,0.8830353,281
282,0.022574972,0.019845342,0.01105436,0.0029222367,0.0078488225,0.8516224,282
283,0.025487777,0.016361833,0.01853944,0.04189381,0.01672875,0.9036709,283
284,0.010430168,0.0067858263,0.008492086,0.0885558,0.03324903,0.17289707,284
285,0.035791725,0.008081711,0.008966329,0.080397114,0.055960465,0.035844505,285
286,0.00929837,0.0639314,0.012170687,0.020561723,0.009798014,0.6395243,286
287,0.10043189,0.14230087,0.1129987,0.06450592,0.029960498,0.2570037,287
288,0.12207971,0.023838237,0.00968914,0.018508136,0.050910167,0.06119616,288
289,0.14649002,0.13381037,0.012775428,0.013182013,0.045309123,0.032986578,289
290,0.055076063,0.018872019,0.011423254,0.03673031,0.038491648,0.012130486,290
291,0.06283298,0.058791358,0.056206834,0.7286196,0.021965908,0.014345657,291
292,0.028052054,0.0248566,0.15901092,0.14388607,0.008677241,0.045281306,292
293,0.15072082,0.52758753,0.054675158,0.07877894,0.031650204,0.040157087,293
294,0.07241574,0.56314707,0.08255252,0.11866452,0.14087108,0.11751543,294
295,0.062342882,0.15643874,0.051422805,0.027529512,0.13055946,0.096376665,295
296,0.0339247,0.17190817,0.016334211,0.008333587,0.011402978,0.89977837,296
297,0.01612128,0.036199916,0.017016036,0.00448962,0.010525748,0.91598016,297
298,0.07127146,0.12179062,0.010185793,0.008353962,0.09021722,0.12992507,298
299,0.0364166,0.017721104,0.079437785,0.013886157,0.19950542,0.07680068,299
300,0.01650947,0.007982272,0.014225361,0.01309269,0.022656849,0.9269088,300
301,0.033536293,0.0040846076,0.006560895,0.3246845,0.05389563,0.05209723,301
302,0.032422125,0.0042620376,0.023413043,0.35179126,0.11336468,0.048296496,302
303,0.08958549,0.009764055,0.018556707,0.053348146,0.011242754,0.03532412,303
304,0.013818647,0.012990346,0.0103087975,0.04251311,0.0061320043,0.20817946,304
305,0.09749826,0.048043896,0.021537388,0.0040337495,0.016785223,0.07214669,305
306,0.017006757,0.044021036,0.023948265,0.003293864,0.005070623,0.8777148,306
307,0.014311556,0.0066085625,0.012948849,0.038482632,0.008151983,0.2926238,307
308,0.13688855,0.007292339,0.025167806,0.009148509,0.012218297,0.10202908,308
309,0.015406545,0.0027058949,0.016912742,0.021424871,0.005836852,0.038913734,309
310,0.67470175,0.013249078,0.010358918,0.0077325776,0.013749749,0.07181088,310
311,0.08947624,0.01635713,0.0032398938,0.044954732,0.074073754,0.00999444,311
312,0.2621178,0.08173543,0.0092525575,0.10619674,0.051864337,0.0042616352,312
313,0.8590453,0.025068918,0.036499936,0.010771634,0.05932844,0.046998244,313
314,0.87712014,0.040778853,0.055228177,0.014990902,0.015141327,0.031052696,314
315,0.18368036,0.075947426,0.011684966,0.046338994,0.02150347,0.067574985,315
316,0.16252661,0.24930748,0.011778332,0.021826582,0.012295927,0.034285367,316
317,0.5465549,0.011480286,0.017108556,0.012145958,0.010790354,0.095390506,317
318,0.13265386,0.024061596,0.003968387,0.010099074,0.013865167,0.017472928,318
319,0.5170608,0.059320178,0.03670027,0.0073180557,0.015408448,0.03271485,319
320,0.5898875,0.014991508,0.022994222,0.011392548,0.06984087,0.1850749,320
321,0.12480052,0.20730102,0.037933927,0.024800772,0.46113777,0.046724513,321
322,0.07957047,0.10622714,0.008983005,0.03381728,0.4684405,0.014474398,322
323,0.02217562,0.005727031,0.0018121239,0.029787648,0.050076775,0.00996063,323
324,0.027953941,0.016057618,0.010841103,0.86882424,0.10620176,0.0074220225,324
325,0.020161023,0.0076919924,0.0010310098,0.021842178,0.06900392,0.032569088,325
326,0.10920357,0.0253076,0.016033938,0.18648195,0.13766877,0.064855956,326
327,0.018690122,0.013093952,0.011562633,0.0035880373,0.004446403,0.8132365,327
328,0.017314887,0.021512704,0.011283971,0.004312787,0.0080337655,0.732638,328
329,0.017314207,0.021513775,0.011286174,0.004312382,0.008033716,0.73263836,329
330,0.01360726,0.008017325,0.015539315,0.0034754535,0.009091703,0.8429933,330
331,0.01866841,0.014143429,0.010423895,0.0029629923,0.0055707046,0.8572838,331
332,0.02087691,0.016263824,0.011304264,0.0047198925,0.0064074607,0.8993985,332
333,0.02086965,0.016253794,0.011305372,0.00472028,0.0064084926,0.89936113,333
334,0.009706716,0.0322715,0.006587178,0.0035212243,0.005567509,0.7463387,334
335,0.012179318,0.05331727,0.011924085,0.12498682,0.042877052,0.7412858,335
336,0.04330626,0.025295876,0.01275789,0.014290058,0.028227957,0.87986666,336
337,0.0109420335,0.011353602,0.021937469,0.008579148,0.01377225,0.8354508,337
338,0.064014584,0.022734012,0.0061529046,0.0067609525,0.06030224,0.039179206,338
339,0.031865254,0.037799552,0.04426404,0.010885963,0.04668654,0.037869286,339
340,0.01495845,0.016304199,0.004574299,0.0024977946,0.010141855,0.6732886,340
