,Ae.Aegypti.M,Ae.Albopictus.M,Cx.Quin.M,Ae.Aegypti.F,Ae.Albopictus.F,Cx.Quin.F,time(s)
0,0.21579304,0.0637651,0.30347857,0.03554114,0.03538425,0.08484837,0
1,0.12720847,0.13068907,0.350786,0.009829183,0.044338092,0.024583478,1
2,0.036752686,0.019802053,0.27648568,0.015380803,0.054011397,0.058008555,2
3,0.0079168435,0.10004142,0.047733802,0.004966612,0.025594693,0.031668816,3
4,0.104795516,0.055986706,0.3267476,0.019713111,0.0232722,0.036434893,4
5,0.10172795,0.055100445,0.5725696,0.008528116,0.018834293,0.033975005,5
6,0.009793975,0.05815055,0.039565224,0.008360426,0.03235491,0.043653224,6
7,0.033530843,0.031545628,0.04617808,0.045520015,0.064017974,0.03536278,7
8,0.52649117,0.09170844,0.1785067,0.06300997,0.014959082,0.015551282,8
9,0.35904863,0.102780305,0.23151737,0.04286458,0.0085243825,0.03171766,9
10,0.022164263,0.03100174,0.08093396,0.020883178,0.070653185,0.041287336,10
11,0.102799304,0.05666006,0.049316507,0.069381475,0.06623997,0.018233832,11
12,0.038736302,0.050143372,0.120456874,0.03388192,0.023926754,0.03580866,12
13,0.013629911,0.031015001,0.037250098,0.013464101,0.030334553,0.020817399,13
14,0.016305514,0.047826752,0.10508509,0.01060287,0.113725476,0.047678087,14
15,0.0061308793,0.015045428,0.04061937,0.014619119,0.11375242,0.021149166,15
16,0.019003745,0.011210639,0.22936447,0.015692452,0.0567709,0.024551261,16
17,0.01964672,0.038987726,0.1470515,0.009129856,0.086266495,0.018708793,17
18,0.05766342,0.04447743,0.42486867,0.004478484,0.034339417,0.018717585,18
19,0.0077748694,0.009439571,0.041636497,0.0054704132,0.013279791,0.017372008,19
20,0.11483877,0.05881333,0.6947098,0.00412068,0.020335356,0.020701595,20
21,0.19293515,0.093994945,0.6066783,0.008022832,0.015194314,0.026610915,21
22,0.09594857,0.1373904,0.6658506,0.003320445,0.04015843,0.022032613,22
23,0.043641638,0.2607907,0.12125367,0.007073082,0.01647821,0.02453152,23
24,0.10072294,0.12969807,0.70556957,0.0036670906,0.029563412,0.028039634,24
25,0.22575238,0.08584071,0.57325876,0.010659539,0.024165003,0.022139242,25
26,0.13002369,0.04923044,0.6982982,0.004764606,0.024288056,0.018360423,26
27,0.014098269,0.010901562,0.109524086,0.008788728,0.024080444,0.017964594,27
28,0.008996982,0.014650468,0.0809669,0.012673163,0.06187565,0.025555957,28
29,0.005779712,0.008428414,0.03265564,0.006154144,0.013237812,0.018015923,29
30,0.10597548,0.046572402,0.6596973,0.0048684548,0.02162993,0.022361638,30
31,0.106659055,0.04682834,0.660813,0.004676648,0.020679165,0.022598416,31
32,0.10264934,0.0467923,0.6366638,0.0047710002,0.019194959,0.023291653,32
33,0.05271609,0.036262956,0.4239244,0.0077704485,0.024570288,0.017035492,33
34,0.11133544,0.0501215,0.6525122,0.0049870303,0.01992955,0.024351107,34
35,0.10984855,0.037130505,0.5832,0.0061246036,0.016094914,0.025565477,35
36,0.4879464,0.07340933,0.21129666,0.04960127,0.019093586,0.012887482,36
37,0.38975173,0.079127945,0.31905302,0.028205378,0.022147171,0.011640683,37
38,0.23301594,0.08267931,0.46008876,0.015455533,0.016348638,0.012867429,38
39,0.06686943,0.14286312,0.5632425,0.0032261868,0.02036142,0.04411181,39
40,0.07888073,0.117350414,0.52961224,0.005282356,0.03680696,0.017460898,40
41,0.04114846,0.14608507,0.4259045,0.00491375,0.063126266,0.023636615,41
42,0.02633711,0.10141353,0.20210059,0.010459694,0.25731808,0.025436023,42
43,0.08175704,0.052925866,0.5267805,0.0057876417,0.019233549,0.021251718,43
44,0.110552475,0.049726043,0.63630325,0.0057422286,0.019126507,0.025973529,44
45,0.10967905,0.049716655,0.64966244,0.005690297,0.018973688,0.02755264,45
46,0.09344366,0.039561242,0.591069,0.0060375705,0.012834293,0.031217195,46
47,0.11948184,0.057561412,0.54564077,0.015775556,0.040751897,0.082735024,47
48,0.038238026,0.04162533,0.17241436,0.09026873,0.057775687,0.2513226,48
49,0.031922426,0.065695696,0.09598535,0.058583215,0.05339934,0.29794392,49
50,0.055558823,0.039172627,0.21268183,0.0063122017,0.01917689,0.024731917,50
51,0.33395854,0.08195031,0.4113161,0.017971443,0.014644039,0.023257172,51
52,0.02972689,0.016832663,0.18567272,0.00825186,0.020502709,0.017636556,52
53,0.10625709,0.045608457,0.6637828,0.0044507333,0.015448316,0.022557441,53
54,0.06351088,0.037920773,0.5228482,0.009843561,0.04964499,0.025041092,54
55,0.01731355,0.018195562,0.14577742,0.009573586,0.038793962,0.029810803,55
56,0.18616802,0.045253884,0.6366841,0.007786517,0.029095922,0.022062615,56
57,0.109881826,0.08730729,0.6705001,0.004513789,0.032279547,0.022893148,57
58,0.13298881,0.049887802,0.62906635,0.0061602546,0.01591308,0.023805607,58
59,0.06049917,0.046849035,0.46275318,0.009190341,0.02145103,0.02008804,59
60,0.23813166,0.100074716,0.16351464,0.025578314,0.02146822,0.011507011,60
61,0.13982435,0.21962914,0.2752764,0.0097733205,0.0196289,0.018016824,61
62,0.14564475,0.30256286,0.1551409,0.031357504,0.06544383,0.013478505,62
63,0.061892785,0.10298525,0.08822694,0.032248553,0.08987895,0.051123388,63
64,0.068567455,0.062360406,0.06510194,0.042535484,0.07368724,0.03818373,64
65,0.059329785,0.05743646,0.06462451,0.082116075,0.09625934,0.11093606,65
66,0.06910416,0.053121954,0.0790537,0.06660591,0.050286092,0.1266125,66
67,0.045761142,0.37576017,0.13250083,0.006080162,0.04012701,0.028463593,67
68,0.10343229,0.46494737,0.18724,0.010263708,0.038072396,0.022420257,68
69,0.07091094,0.404214,0.15813811,0.012714961,0.044692554,0.008837,69
70,0.056768335,0.49763885,0.041396134,0.025011899,0.12337704,0.03585059,70
71,0.06256717,0.19789867,0.07513922,0.017623713,0.022690635,0.019546928,71
72,0.10792185,0.08700353,0.7022479,0.0038892583,0.03238718,0.020398872,72
73,0.018823188,0.33504495,0.2594713,0.0017348761,0.033813883,0.02409232,73
74,0.23730302,0.14600188,0.6091282,0.01206783,0.015075035,0.019051768,74
75,0.14819056,0.036515605,0.6109364,0.0069238488,0.021096054,0.019927863,75
76,0.12584902,0.03787025,0.6155536,0.0059961337,0.019414265,0.021404607,76
77,0.11498094,0.04517558,0.6357788,0.0051665106,0.014791451,0.02406497,77
78,0.07735935,0.0700717,0.41220456,0.008862451,0.052266568,0.06358447,78
79,0.021552911,0.1395271,0.09325975,0.009007016,0.110871196,0.042425934,79
80,0.018768415,0.12130997,0.026968652,0.013433353,0.06958042,0.028372288,80
81,0.020053012,0.20486411,0.023331825,0.027855339,0.119788036,0.08192941,81
82,0.15842044,0.42074326,0.1298984,0.017516786,0.04953096,0.018633477,82
83,0.21482958,0.15240873,0.57314974,0.010507835,0.024300717,0.03017876,83
84,0.20079224,0.20760767,0.5530198,0.009979561,0.03351576,0.029432459,84
85,0.06258205,0.030770017,0.24481389,0.016576078,0.09380072,0.036296267,85
86,0.03320982,0.022437291,0.1378434,0.027074307,0.12652548,0.04184779,86
87,0.030338824,0.06709321,0.11523965,0.035362702,0.45261773,0.030133598,87
88,0.01949552,0.08776415,0.106171474,0.013964493,0.28451204,0.035938226,88
89,0.012300074,0.09448929,0.09897607,0.0046316874,0.06403706,0.041940667,89
90,0.10458929,0.56037194,0.11773855,0.009686953,0.030257693,0.0158564,90
91,0.19324385,0.17432956,0.33923253,0.017471341,0.02236659,0.014207198,91
92,0.08391272,0.3989885,0.28481925,0.008556215,0.05003202,0.03260117,92
93,0.13423757,0.62755126,0.22795491,0.0117247915,0.05399761,0.024402078,93
94,0.07646104,0.18270612,0.121041015,0.01895389,0.039281618,0.051196717,94
95,0.105427645,0.14368914,0.16855614,0.029848048,0.033454932,0.2197523,95
96,0.055484742,0.15204963,0.20818654,0.013864985,0.016500963,0.104644075,96
97,0.11280162,0.08891967,0.5531106,0.0071048397,0.018917024,0.022053367,97
98,0.18231642,0.10193919,0.57489747,0.010082132,0.021072071,0.01726235,98
99,0.12210377,0.13717265,0.55418867,0.008883754,0.019581616,0.026049383,99
100,0.05068599,0.10498872,0.0944171,0.0056625656,0.024985842,0.020107126,100
101,0.10485623,0.31550035,0.3651173,0.005515239,0.064649284,0.054281138,101
102,0.044649597,0.15773769,0.41445258,0.005547899,0.10439861,0.04885029,102
103,0.026105687,0.33759978,0.10124949,0.004390679,0.05808978,0.025223145,103
104,0.022596678,0.13381343,0.25482494,0.006554294,0.08882126,0.08227743,104
105,0.0142923435,0.016003717,0.084100775,0.0062195007,0.026439436,0.015156103,105
106,0.04019311,0.17058985,0.21607323,0.006787106,0.09220063,0.03819824,106
107,0.3137598,0.034367755,0.34017238,0.021818629,0.015321664,0.028206553,107
108,0.09593072,0.1080497,0.42516673,0.014497086,0.07693936,0.012330775,108
109,0.096690826,0.079184,0.6228499,0.0055129956,0.030783268,0.029533228,109
110,0.013884591,0.07841672,0.046986684,0.0072253235,0.060246732,0.012938469,110
111,0.024964955,0.062899604,0.08913454,0.010833921,0.06897928,0.02275028,111
112,0.10670661,0.086432025,0.6737366,0.0043456694,0.031592228,0.022919348,112
113,0.11628571,0.05268198,0.57693636,0.006041303,0.024191959,0.020341968,113
114,0.11943693,0.05493609,0.67219263,0.004847218,0.019390889,0.023790808,114
115,0.115574,0.05584499,0.6649049,0.005249242,0.021811284,0.023240134,115
116,0.055812262,0.2555994,0.08587208,0.008001511,0.019711655,0.012389712,116
117,0.07866251,0.13789575,0.21806219,0.0080886595,0.01587786,0.014042042,117
118,0.12594134,0.32360917,0.20697184,0.010456516,0.047818787,0.014392986,118
119,0.018311199,0.0853986,0.041633043,0.0095289685,0.023400778,0.016164646,119
120,0.029464856,0.028930519,0.035332788,0.030094527,0.08209227,0.05300354,120
121,0.017261,0.031489376,0.026659736,0.025572877,0.04606861,0.060032062,121
122,0.008313117,0.023637803,0.019558532,0.012234301,0.033163667,0.04293112,122
123,0.006544595,0.008484072,0.012463245,0.009608318,0.021292087,0.01029322,123
124,0.013051165,0.10020325,0.068985924,0.009856607,0.062430102,0.03913878,124
125,0.015933884,0.11232553,0.04359743,0.011882831,0.05099742,0.0652306,125
126,0.025924904,0.06477395,0.042558704,0.018489724,0.051037278,0.061832458,126
127,0.015163863,0.07558806,0.062019184,0.00862808,0.04982984,0.02967261,127
128,0.012295353,0.03542364,0.05183722,0.013196312,0.08154113,0.04582862,128
129,0.006554325,0.03968061,0.016524024,0.0047643958,0.027000492,0.0126186265,129
130,0.01110904,0.011448062,0.031987395,0.01030635,0.020804457,0.016336313,130
131,0.009270186,0.0132682305,0.021826988,0.014502075,0.03742773,0.015019939,131
132,0.020333651,0.018056862,0.06618864,0.01916418,0.051849354,0.025169853,132
133,0.062579304,0.11920243,0.33248702,0.009461631,0.043818858,0.016710643,133
134,0.15582186,0.079436906,0.62217635,0.007723641,0.01765086,0.02259196,134
135,0.13374786,0.105509914,0.62130696,0.0061057922,0.027931578,0.020895964,135
136,0.0838579,0.179528,0.63680756,0.0035960723,0.045496497,0.03596127,136
137,0.08637189,0.13569528,0.6417099,0.0039645405,0.03133213,0.03788384,137
138,0.09060981,0.063084155,0.59153,0.004668434,0.025242655,0.02535242,138
139,0.04714234,0.045799624,0.37686273,0.006238415,0.038818464,0.028070442,139
140,0.06397481,0.06015176,0.13015145,0.013133559,0.038346224,0.040063538,140
141,0.04273943,0.055318564,0.16846165,0.011701179,0.034257896,0.075024955,141
142,0.034738444,0.03917853,0.11169445,0.016662257,0.03343173,0.0802951,142
143,0.0175164,0.018060941,0.08571528,0.010400021,0.045636002,0.04582145,143
144,0.012016094,0.024869617,0.0617947,0.01146537,0.07753293,0.036476936,144
145,0.016484503,0.015362152,0.07833192,0.01893114,0.06450445,0.034303173,145
146,0.044351734,0.031581562,0.3232965,0.012301112,0.030153336,0.021814518,146
147,0.062464062,0.13327363,0.35028854,0.008894697,0.09571356,0.016920544,147
148,0.08368916,0.11913551,0.59880465,0.0040978855,0.053270876,0.021121323,148
149,0.020269027,0.12886438,0.19038242,0.002966592,0.025616271,0.02436696,149
150,0.027896263,0.09300677,0.33144507,0.004401745,0.073009856,0.040554438,150
151,0.015297366,0.108060434,0.13510402,0.005063338,0.08231354,0.054018058,151
152,0.08062009,0.09783711,0.6016607,0.0054600155,0.072138496,0.033629883,152
153,0.040104598,0.028295007,0.23007952,0.020055352,0.08962516,0.033294976,153
154,0.40516403,0.0978821,0.24935596,0.03550556,0.027349634,0.014436823,154
155,0.47598654,0.08854297,0.19932258,0.047400355,0.02493863,0.011680177,155
156,0.39604312,0.24458432,0.08830739,0.049473237,0.029274525,0.010807698,156
157,0.15573688,0.4121397,0.41344708,0.008668164,0.051844142,0.02549139,157
158,0.18465783,0.17256753,0.40381703,0.01562567,0.030673258,0.017900152,158
159,0.23151968,0.100087024,0.48688015,0.020286728,0.01667223,0.024709122,159
160,0.3732681,0.15134706,0.37616637,0.026960248,0.0226916,0.02531693,160
161,0.14401536,0.06622815,0.24185923,0.036362577,0.046103872,0.023181861,161
162,0.14525613,0.04845329,0.6919731,0.005125956,0.026027942,0.0179445,162
163,0.14719671,0.47353998,0.22011322,0.021510089,0.071287684,0.024524307,163
164,0.114400886,0.105470434,0.17817019,0.027495852,0.04111466,0.044738792,164
165,0.098686606,0.22936864,0.08646954,0.021567274,0.050635144,0.034456242,165
166,0.1422374,0.40807703,0.066727765,0.027126899,0.051917274,0.02385079,166
167,0.1575929,0.25079864,0.09608142,0.019567743,0.017216416,0.015393552,167
168,0.019050999,0.07087963,0.081234165,0.011343181,0.037161943,0.060742464,168
169,0.016668566,0.055112697,0.031715374,0.011898253,0.025508933,0.035056338,169
170,0.014430624,0.031866957,0.03099024,0.079619534,0.036214996,0.36853644,170
171,0.023512715,0.04748617,0.030572776,0.12167925,0.020471187,0.52693546,171
172,0.01297383,0.096397966,0.049387917,0.011250983,0.02491499,0.060788482,172
173,0.032129698,0.087254144,0.19875635,0.0052085402,0.023783987,0.03089619,173
174,0.1087714,0.10674914,0.3245676,0.009604788,0.009101025,0.024974769,174
175,0.21099205,0.09682647,0.46491203,0.014950737,0.028894018,0.028620174,175
176,0.3672723,0.13424647,0.35918796,0.029618634,0.028903808,0.017719077,176
177,0.056089804,0.044748597,0.17419334,0.028576426,0.08825211,0.007148422,177
178,0.13229157,0.03597534,0.5757001,0.007256283,0.019763855,0.024238404,178
179,0.14921935,0.04472418,0.63056767,0.006766555,0.027967852,0.021419134,179
180,0.07556068,0.03812757,0.3087039,0.008237951,0.014148217,0.018892998,180
181,0.19571719,0.116285965,0.5073676,0.0112206135,0.018092807,0.013382583,181
182,0.09998763,0.043881174,0.6177607,0.005266525,0.020612251,0.0257213,182
183,0.1112155,0.054089215,0.64916897,0.0049725915,0.021208936,0.024603324,183
184,0.15771519,0.04353336,0.6260901,0.0071810284,0.029956194,0.02082725,184
185,0.07748874,0.12732294,0.33703768,0.0072983652,0.046492368,0.030254615,185
186,0.1894531,0.29420486,0.3827027,0.011459994,0.074110225,0.019012958,186
187,0.21891466,0.22022927,0.30282214,0.02027327,0.04603654,0.014974393,187
188,0.09434626,0.03983469,0.5899019,0.005703452,0.013094852,0.029643346,188
189,0.06957897,0.080052026,0.536607,0.0060231765,0.032359786,0.016874783,189
190,0.05532412,0.20781565,0.1365147,0.010301856,0.04345555,0.011746876,190
191,0.04314103,0.2994824,0.31498063,0.005268526,0.03989608,0.020631427,191
192,0.06332932,0.06618793,0.482223,0.00607987,0.018290754,0.025924861,192
193,0.031123204,0.075423375,0.33885482,0.004779718,0.025562411,0.04073122,193
194,0.09257327,0.06135524,0.58588517,0.0048543247,0.019235082,0.020959483,194
195,0.023318244,0.04773626,0.17112733,0.01063756,0.05272386,0.05111617,195
196,0.11043452,0.38137075,0.4564695,0.0076296614,0.063427836,0.057132937,196
