,Ae.Aegypti.M,Ae.Albopictus.M,Cx.Quin.M,Ae.Aegypti.F,Ae.Albopictus.F,Cx.Quin.F,time(s)
77,0.010643629,0.0073520397,0.010706206,0.020031808,0.03847241,0.0115369605,77
78,0.01451367,0.029217415,0.017087536,0.06322349,0.7756751,0.016650919,78
79,0.0148522165,0.030277649,0.016552797,0.065811686,0.7706531,0.017521506,79
80,0.009273292,0.013318942,0.024352783,0.031535584,0.37236872,0.030238194,80
81,0.02299723,0.014474241,0.06444071,0.034497652,0.19773065,0.063612476,81
82,0.087619424,0.017086023,0.089673705,0.074960686,0.1170635,0.04618725,82
83,0.06582004,0.04299821,0.06433349,0.06386494,0.060148526,0.065303646,83
84,0.049323857,0.034584206,0.054480847,0.028366957,0.054123078,0.033021253,84
85,0.025355635,0.013302816,0.040546283,0.022305705,0.038667586,0.024607176,85
86,0.01163188,0.021391721,0.013806581,0.06309472,0.70658,0.017722232,86
87,0.014048825,0.027913108,0.017313832,0.06122402,0.7797119,0.015995715,87
88,0.019885365,0.025197705,0.022333354,0.09791558,0.5026224,0.02598457,88
89,0.023445293,0.049358297,0.02437162,0.034096338,0.34968415,0.025527287,89
90,0.016146993,0.028439617,0.023415508,0.055038214,0.76699275,0.019321634,90
91,0.014980697,0.026715862,0.018992966,0.057956707,0.7772265,0.016869381,91
92,0.015508743,0.027806524,0.01952766,0.04515471,0.7198487,0.018048547,92
93,0.012477967,0.02111909,0.014800605,0.061345495,0.7024851,0.018922526,93
94,0.0130603565,0.013084891,0.038965445,0.015376348,0.0950699,0.009011988,94
95,0.015225691,0.029672928,0.017547512,0.05712608,0.7506314,0.017840974,95
96,0.016350724,0.015193216,0.023308238,0.036796737,0.30030403,0.018064272,96
97,0.016192364,0.016639436,0.033733785,0.03681634,0.31459764,0.042550832,97
98,0.013275574,0.025315845,0.012897038,0.072333045,0.686165,0.021486912,98
99,0.018559188,0.038457993,0.021387504,0.051300146,0.63303167,0.02067556,99
100,0.018357731,0.023177871,0.029998966,0.019157419,0.1438205,0.052797113,100
101,0.011380112,0.014683282,0.0333596,0.015185454,0.17428766,0.04682894,101
102,0.015222981,0.0267635,0.019311262,0.05757999,0.77626354,0.017043719,102
103,0.014136907,0.027045175,0.017955117,0.059303794,0.7806894,0.015936038,103
104,0.013478455,0.01256647,0.029395064,0.02690108,0.2329663,0.009631741,104
105,0.015105489,0.020233046,0.04914388,0.0126941595,0.13894019,0.028379682,105
106,0.012984809,0.018368727,0.062409412,0.011163842,0.09992432,0.015076523,106
107,0.011652698,0.02137135,0.013838501,0.06301554,0.70648247,0.017749937,107
108,0.017398825,0.03152948,0.034825392,0.03356146,0.49772504,0.0090104565,108
109,0.011711264,0.01387392,0.047883887,0.011984733,0.10317937,0.016475614,109
110,0.020465715,0.037151553,0.038978707,0.035850767,0.5980434,0.025909474,110
111,0.012889889,0.024811078,0.015961932,0.06114806,0.7550389,0.016316738,111
112,0.013382407,0.024247482,0.076332316,0.020376518,0.26670182,0.019615287,112
113,0.017255388,0.02844675,0.05897291,0.017826919,0.2310303,0.02748005,113
114,0.009859785,0.03372473,0.025975363,0.03211133,0.50786275,0.02265752,114
115,0.01379975,0.019668965,0.068411,0.019806772,0.23749337,0.03837022,115
116,0.01598093,0.020993005,0.06991601,0.0150198545,0.13139434,0.034339253,116
117,0.013307988,0.023487765,0.04213506,0.017118413,0.20434667,0.03322286,117
118,0.00816037,0.007757971,0.0127183255,0.011857349,0.017913904,0.009665304,118
119,0.0046035615,0.0122814,0.011187839,0.005527566,0.0133347,0.011609886,119
120,0.04175449,0.042844296,0.030836528,0.04854775,0.062898144,0.03272855,120
121,0.042172246,0.03485511,0.03368524,0.026750965,0.040881906,0.048968915,121
122,0.024451094,0.023985015,0.027041493,0.023002487,0.029904095,0.041250523,122
123,0.0054132044,0.008203887,0.007918855,0.0066413106,0.008842723,0.007823303,123
124,0.012067643,0.016093764,0.023951756,0.017184922,0.0376473,0.025137082,124
125,0.010350832,0.016981417,0.01646779,0.020419242,0.03426909,0.020152451,125
126,0.0063411384,0.007681532,0.007996425,0.01141898,0.016601928,0.011275537,126
127,0.026718736,0.029036282,0.020034047,0.028972836,0.037079845,0.04865752,127
128,0.0053539635,0.008304642,0.0071958313,0.009753387,0.012168566,0.010475846,128
