,Ae.Aegypti.M,Ae.Albopictus.M,Cx.Quin.M,Ae.Aegypti.F,Ae.Albopictus.F,Cx.Quin.F,time(s)
76,0.06638253,0.58668554,0.10073866,0.009491628,0.01536573,0.047829326,76
77,0.020512411,0.03772463,0.014166453,0.16025072,0.018879512,0.6672002,77
78,0.015332623,0.016827377,0.015114173,0.13142753,0.025897337,0.65573853,78
79,0.028317958,0.01950826,0.00558438,0.5675627,0.053564988,0.15984826,79
80,0.021472229,0.33846265,0.07804887,0.026369972,0.05320047,0.26866692,80
81,0.008877965,0.013677379,0.021968603,0.06265718,0.017276691,0.7635093,81
82,0.015041309,0.0066806385,0.024628764,0.12968192,0.04314871,0.5538846,82
83,0.009511671,0.012025561,0.015258786,0.1073615,0.03310995,0.556787,83
84,0.092526324,0.008685173,0.015562441,0.50378406,0.04430196,0.17362659,84
85,0.30916348,0.10945188,0.14728801,0.288554,0.023522543,0.14563832,85
86,0.41223496,0.09845265,0.15434943,0.20250125,0.025826028,0.053508997,86
87,0.024029532,0.014479855,0.010958545,0.25680536,0.016486922,0.38256744,87
88,0.032303017,0.053100854,0.023414144,0.10579455,0.027261857,0.29628348,88
89,0.009784227,0.11816035,0.01545491,0.03210518,0.052819595,0.15823357,89
90,0.05543646,0.016929217,0.06233649,0.09337706,0.026915839,0.14792438,90
91,0.014828578,0.019896705,0.020884626,0.08802462,0.04633351,0.5948896,91
92,0.094099626,0.012784537,0.0171718,0.49295402,0.07543952,0.16728735,92
93,0.085156515,0.011685716,0.011127778,0.5082242,0.054462537,0.1543235,93
94,0.042361517,0.018410616,0.011474038,0.39041245,0.034252707,0.32724264,94
95,0.13236941,0.024768623,0.04118081,0.09335083,0.029678276,0.030082384,95
96,0.23578452,0.09353234,0.30134964,0.02804352,0.020693237,0.03750212,96
97,0.2092518,0.099307716,0.13451327,0.069679335,0.014419296,0.08022488,97
98,0.21600026,0.14291614,0.06293457,0.30226675,0.08244474,0.11420341,98
99,0.10422566,0.015603624,0.013358177,0.4380324,0.0721377,0.07878237,99
100,0.06382192,0.009943744,0.006745578,0.6168986,0.0748839,0.08672714,100
101,0.04062032,0.021644533,0.0055568744,0.5034411,0.050661545,0.18496437,101
102,0.031443357,0.015445306,0.018273925,0.29833663,0.035787318,0.51719624,102
103,0.017347844,0.019751657,0.01888189,0.24762118,0.03957964,0.30552682,103
104,0.012578054,0.019937368,0.012787762,0.19347362,0.02154394,0.4630643,104
105,0.02261665,0.0140701085,0.026193103,0.17422947,0.039148815,0.65967315,105
106,0.04193695,0.04389286,0.011982858,0.2963741,0.09864129,0.43213892,106
107,0.016417334,0.09947195,0.016739389,0.027715638,0.03443879,0.076916814,107
108,0.079259135,0.65044063,0.052652124,0.01825345,0.05658086,0.01957553,108
109,0.046012316,0.20610978,0.03127045,0.13188374,0.026378412,0.42569312,109
110,0.011507156,0.010816387,0.013885706,0.10939902,0.022809882,0.6639793,110
111,0.008648649,0.01495144,0.019747248,0.06909952,0.01747343,0.7549473,111
112,0.009318246,0.014629116,0.021377167,0.06616589,0.016800212,0.77480495,112
113,0.007753647,0.014997868,0.024414945,0.04502027,0.024040282,0.59516466,113
114,0.01760528,0.011221999,0.04085461,0.12641199,0.020727316,0.6971381,114
115,0.012413364,0.013233783,0.02826348,0.0930113,0.015006745,0.7369693,115
116,0.010677567,0.014522533,0.019847605,0.0795773,0.014969681,0.7467692,116
117,0.042459454,0.24707273,0.037671473,0.12783892,0.033992566,0.4797153,117
118,0.024243105,0.23258315,0.068739,0.0142975375,0.01273314,0.11309277,118
119,0.03764128,0.19744737,0.07610622,0.011297838,0.008589188,0.074102774,119
120,0.10942336,0.14283137,0.516153,0.0080230385,0.056741253,0.07457185,120
121,0.072493896,0.08018923,0.35113615,0.039526023,0.08058773,0.2505063,121
122,0.051974304,0.22870775,0.10580673,0.057557184,0.09221085,0.086065225,122
123,0.06619562,0.17298342,0.08992829,0.19083378,0.030209566,0.33409205,123
124,0.040844318,0.033488918,0.028483603,0.19622874,0.027274162,0.59285986,124
125,0.035638493,0.11252298,0.024222437,0.13463964,0.033878814,0.5676943,125
126,0.052572668,0.13949415,0.038417835,0.10181973,0.042044103,0.39218178,126
127,0.11461038,0.32129845,0.083028294,0.05531881,0.029755592,0.2583371,127
128,0.040620565,0.20291087,0.061935224,0.023518108,0.12610121,0.045361716,128
129,0.058175888,0.26155284,0.09775265,0.029103136,0.13527536,0.05281543,129
130,0.08104009,0.059637807,0.4319348,0.010289214,0.03943928,0.024581997,130
131,0.1276547,0.06089022,0.68421006,0.004674886,0.019216007,0.02213176,131
132,0.10967523,0.5283742,0.18593255,0.010488913,0.047543533,0.016270744,132
133,0.09816541,0.46501836,0.15096624,0.008177894,0.029372144,0.025078902,133
134,0.050829083,0.26428378,0.112406276,0.005686791,0.020493528,0.016438328,134
135,0.039600734,0.1149196,0.14619248,0.0142225865,0.04099385,0.03739714,135
136,0.110480785,0.095108755,0.61443716,0.0058588027,0.028987795,0.023402816,136
137,0.03183602,0.052643348,0.14018841,0.022478046,0.058103472,0.039466266,137
138,0.1374777,0.46827734,0.37382752,0.006281045,0.025919745,0.0500255,138
139,0.049160067,0.12499569,0.24767831,0.0064098956,0.031965032,0.051896688,139
140,0.032584544,0.09698145,0.12885585,0.009225217,0.08987297,0.03615885,140
141,0.056189977,0.19920939,0.28939903,0.012029676,0.07774806,0.122091234,141
142,0.025197143,0.054570958,0.15773991,0.0063290843,0.023176735,0.054971788,142
143,0.042910714,0.07927472,0.14907482,0.009147736,0.035464723,0.062094558,143
144,0.033616234,0.030252595,0.046219546,0.10315155,0.033834364,0.40659782,144
145,0.10689644,0.10475262,0.22094627,0.04039138,0.018911343,0.31789985,145
146,0.016039018,0.016196055,0.02872165,0.10833592,0.02189999,0.70907545,146
147,0.008981269,0.013673565,0.022038106,0.06271506,0.017395442,0.76274365,147
148,0.010859502,0.01275842,0.021003587,0.07372617,0.021231085,0.7471254,148
149,0.00895677,0.0137131205,0.022180391,0.062503815,0.017394686,0.7638232,149
150,0.008835446,0.01270806,0.020418381,0.08016989,0.021953126,0.7402131,150
151,0.00874395,0.013182628,0.021922147,0.07596315,0.02191839,0.7530527,151
152,0.011548642,0.0115937665,0.029880716,0.08630451,0.027238296,0.73333067,152
153,0.008459763,0.018453134,0.021036291,0.05741518,0.02416354,0.7573355,153
154,0.00890405,0.013666936,0.02204435,0.06256514,0.01727508,0.76394826,154
155,0.008914479,0.013657806,0.022066267,0.06252709,0.017256083,0.76420355,155
156,0.0089214835,0.013655538,0.022083974,0.06250428,0.01725052,0.76435256,156
157,0.021162925,0.036633037,0.015690764,0.14511913,0.014586087,0.5996043,157
158,0.010575288,0.012500579,0.026745616,0.07098027,0.020916559,0.7497644,158
159,0.010324025,0.016484179,0.0264886,0.05980172,0.020567141,0.7497856,159
160,0.03396957,0.06398374,0.025913306,0.16940312,0.03352783,0.5718654,160
161,0.009888414,0.015892373,0.017381413,0.08580367,0.019647792,0.707846,161
162,0.008744561,0.024238154,0.022182904,0.053435955,0.028895492,0.7495887,162
163,0.019642273,0.037983533,0.05466401,0.041603338,0.017503636,0.66119885,163
164,0.013151438,0.01580376,0.029186979,0.09176322,0.02572501,0.68924594,164
165,0.017111482,0.01360753,0.026479851,0.09015313,0.020319497,0.5854173,165
166,0.0776701,0.5697329,0.075419284,0.018747432,0.025200665,0.047508575,166
167,0.17371082,0.46658224,0.17126817,0.012333911,0.021354906,0.02803829,167
168,0.060805053,0.2786411,0.08361615,0.020927386,0.063297376,0.017365506,168
169,0.054653157,0.1594146,0.27571166,0.0054221996,0.024017328,0.03076903,169
170,0.4436756,0.09596528,0.23775952,0.0335107,0.013465387,0.0172523,170
171,0.14386666,0.2794109,0.17208105,0.016414145,0.01339924,0.024960974,171
172,0.13734728,0.30824518,0.44744042,0.00806081,0.01918737,0.03245623,172
173,0.22105837,0.08064132,0.42236865,0.016485538,0.0063053956,0.030933553,173
174,0.29578766,0.34739968,0.21827178,0.0190579,0.013433348,0.048492994,174
175,0.1747251,0.1670501,0.40259838,0.010950825,0.012016994,0.01789535,175
176,0.092896655,0.14548303,0.3457466,0.009966391,0.031591408,0.016738534,176
177,0.11237508,0.0508802,0.65075123,0.0050624018,0.01975745,0.024776703,177
178,0.10261537,0.040512253,0.5863065,0.005681781,0.014870068,0.026941776,178
179,0.10296484,0.29169902,0.2546752,0.0098437285,0.023871224,0.047687367,179
180,0.15200369,0.30948526,0.4460018,0.0072379736,0.019854357,0.051662657,180
181,0.24183546,0.16390549,0.56971115,0.009920427,0.031740263,0.03522485,181
182,0.13689661,0.13129729,0.591753,0.0072364216,0.0115218535,0.04145118,182
183,0.10074462,0.20946607,0.5532797,0.0062165423,0.037730288,0.03502555,183
184,0.17848475,0.08008184,0.52512014,0.016000234,0.012329504,0.059981104,184
185,0.23384205,0.0591743,0.23272808,0.19220681,0.03980829,0.25440067,185
186,0.007944899,0.01522125,0.018389955,0.06934754,0.017814474,0.7387759,186
187,0.009189291,0.014311426,0.021636138,0.06478454,0.0169111,0.7725266,187
188,0.0061065066,0.025834942,0.0136633115,0.06866681,0.030886501,0.67325515,188
189,0.013018475,0.011551391,0.049364474,0.02154628,0.009920628,0.17464213,189
190,0.04294545,0.059792526,0.031502802,0.16621397,0.02411882,0.5409221,190
191,0.04560057,0.15722074,0.07839708,0.01096514,0.009643784,0.07987228,191
192,0.05276099,0.4757377,0.104553185,0.005568792,0.0135578,0.029311063,192
193,0.115073144,0.07396331,0.6431315,0.0050291894,0.015679501,0.03494677,193
194,0.16060187,0.14958109,0.47809207,0.011201229,0.012471077,0.11149438,194
195,0.008897447,0.013793101,0.022088774,0.062364187,0.017430075,0.7642064,195
196,0.00721561,0.014997254,0.017444773,0.06893651,0.01868239,0.7130374,196
197,0.12320048,0.19241664,0.4474013,0.037155773,0.028560048,0.14243837,197
198,0.008921488,0.013655551,0.022083983,0.06250405,0.01725044,0.7643527,198
199,0.0117026465,0.019266894,0.030458853,0.05742025,0.01961258,0.74263686,199
200,0.018334145,0.01427682,0.0143963015,0.2160009,0.04075823,0.45951518,200
201,0.028229972,0.01237673,0.023383314,0.3024273,0.04776789,0.43985617,201
202,0.43128842,0.17812787,0.15094773,0.04566867,0.012360199,0.024352908,202
203,0.40280515,0.19010572,0.22703664,0.071527116,0.025047451,0.045234863,203
204,0.12979735,0.32323316,0.121851385,0.067725755,0.041753422,0.048503786,204
205,0.13894078,0.042102166,0.036749523,0.517169,0.0879044,0.13371842,205
206,0.03683753,0.025656471,0.02377112,0.2276454,0.1139212,0.1351668,206
207,0.07349075,0.013492086,0.013962694,0.47556022,0.05928011,0.1932455,207
208,0.04268605,0.04044971,0.015952032,0.23149079,0.09795403,0.1095419,208
209,0.024356516,0.014082557,0.036220916,0.06465294,0.032606732,0.023553371,209
210,0.08610987,0.66538495,0.10797681,0.0071903523,0.023037253,0.033966772,210
211,0.12136585,0.4001042,0.5413727,0.0051081236,0.022708684,0.03345055,211
212,0.06009974,0.16714813,0.40893042,0.010964593,0.067652985,0.024456978,212
213,0.13990283,0.30242553,0.4429399,0.005850676,0.027360788,0.021788616,213
214,0.22736137,0.43891084,0.40536922,0.012172527,0.024690546,0.040161896,214
215,0.05448963,0.22803502,0.34661418,0.011349086,0.05680518,0.117174566,215
216,0.01134348,0.018727712,0.020987317,0.08085889,0.0155946445,0.74008477,216
217,0.008602435,0.014607062,0.020189974,0.06692295,0.017500693,0.74467826,217
218,0.011924428,0.011926132,0.021163374,0.08551842,0.025848335,0.7209327,218
219,0.036396652,0.30184922,0.122870594,0.011186277,0.024889387,0.14380966,219
220,0.01934547,0.07007806,0.02199487,0.06692635,0.02706202,0.13878916,220
221,0.017414885,0.014154497,0.015563756,0.20226358,0.036934026,0.32941878,221
222,0.025385305,0.047001373,0.02422112,0.05687875,0.036430493,0.06880348,222
223,0.1985075,0.22778766,0.18195303,0.037668068,0.04197396,0.027289847,223
224,0.18963937,0.26161933,0.17392333,0.052460384,0.037345454,0.044289246,224
225,0.034070555,0.07097441,0.020020997,0.12217548,0.060743332,0.07354397,225
226,0.008944902,0.013706009,0.022061085,0.062708415,0.017235484,0.7640917,226
227,0.02668818,0.015583194,0.023588508,0.17330262,0.031116439,0.64449644,227
228,0.052127212,0.012921646,0.015778776,0.42925993,0.064486794,0.26661408,228
229,0.009203855,0.012616821,0.020649564,0.06606552,0.016294183,0.748656,229
230,0.011320407,0.011047966,0.015312516,0.07880768,0.017477956,0.65947986,230
231,0.009158249,0.014101145,0.022478748,0.06257564,0.017060287,0.76388687,231
232,0.013213033,0.021828195,0.033803597,0.055587504,0.017358202,0.72673965,232
233,0.06583956,0.08275364,0.19171426,0.026249476,0.01374956,0.34951594,233
234,0.018052373,0.044222746,0.047962878,0.043731395,0.029037796,0.29830956,234
235,0.013805463,0.04930182,0.0070617516,0.22493489,0.02407346,0.3911813,235
236,0.031661827,0.04793415,0.043208335,0.11408361,0.017317077,0.47365052,236
237,0.16740783,0.109800704,0.16036566,0.117546804,0.022917463,0.23652345,237
238,0.08745513,0.03356634,0.15933566,0.061645623,0.01883025,0.22349103,238
239,0.16058543,0.11559899,0.20748416,0.0288692,0.0055655604,0.07044751,239
240,0.031393446,0.01653302,0.0044812146,0.52941734,0.05496364,0.1490819,240
241,0.031253394,0.015205364,0.00457001,0.5137769,0.052796353,0.14965637,241
242,0.030234987,0.023502601,0.021616323,0.1057901,0.024574488,0.02739821,242
243,0.08160153,0.590676,0.04676247,0.027728936,0.018596504,0.014657096,243
244,0.016141156,0.07542322,0.029727755,0.0714074,0.096529655,0.0719469,244
245,0.010579505,0.034658942,0.011428382,0.27244812,0.047250755,0.42974976,245
246,0.009668884,0.023153245,0.01699136,0.13826028,0.037630826,0.62343925,246
247,0.0335127,0.005904068,0.04695652,0.26919743,0.10886682,0.41897106,247
248,0.008917981,0.013651198,0.022077903,0.06263647,0.017294405,0.76423943,248
249,0.03625522,0.052704807,0.10311208,0.05701056,0.015452494,0.64913327,249
250,0.008843902,0.01361703,0.02162782,0.06315002,0.017191881,0.7598608,250
251,0.008921488,0.013655551,0.02208398,0.0625041,0.017250456,0.7643527,251
252,0.006711307,0.015483733,0.01609286,0.07126734,0.019196723,0.6940851,252
253,0.014454751,0.02542237,0.039708037,0.055650353,0.021750906,0.7203244,253
254,0.12017542,0.05822231,0.10504823,0.08073274,0.04496459,0.1578336,254
255,0.03141888,0.008451842,0.023958288,0.24608791,0.055717982,0.39404595,255
256,0.0068224785,0.009308227,0.013985729,0.117754556,0.036819976,0.41025576,256
257,0.013131347,0.01524414,0.017010279,0.15639421,0.02722782,0.5101196,257
258,0.01221125,0.011543233,0.031534765,0.08043383,0.02518603,0.73558307,258
259,0.009754501,0.015406416,0.024943015,0.060824536,0.020954682,0.75290966,259
260,0.012392121,0.035226736,0.026419347,0.059153024,0.024007909,0.7658701,260
261,0.02281321,0.018254833,0.08157103,0.040691677,0.02429282,0.36897674,261
262,0.015971437,0.017854532,0.09185079,0.0179351,0.033432122,0.06378768,262
263,0.1298943,0.06139607,0.6926017,0.0047353962,0.018759403,0.02338894,263
264,0.23455818,0.13794468,0.5580341,0.010612712,0.052715298,0.023636015,264
265,0.05259303,0.06939164,0.33031818,0.007854213,0.057829455,0.021721845,265
266,0.041516203,0.019813357,0.17393352,0.015403761,0.03420531,0.051330183,266
267,0.06678257,0.029662164,0.21597992,0.029975073,0.1087065,0.048031148,267
268,0.03633785,0.026631646,0.12968282,0.014751439,0.023649156,0.040801227,268
269,0.03425143,0.03613647,0.091556974,0.0092304265,0.033026636,0.016300965,269
270,0.0575441,0.024689686,0.44953308,0.013072575,0.019904276,0.06827427,270
271,0.14586806,0.08205681,0.49827912,0.036194496,0.107619375,0.16034338,271
272,0.048065647,0.05128366,0.10107993,0.09676967,0.012946369,0.6002282,272
273,0.017417062,0.015249954,0.04139099,0.09373956,0.021200662,0.6980578,273
274,0.028717026,0.06866219,0.08379847,0.022571726,0.02549601,0.37591347,274
275,0.03820756,0.013447181,0.060172882,0.13348812,0.08674673,0.47600767,275
276,0.099130265,0.020182718,0.027604358,0.31014952,0.08401967,0.08585753,276
277,0.010308457,0.010549916,0.018652946,0.07336167,0.014212468,0.710396,277
278,0.01004672,0.012115563,0.019853866,0.06699966,0.014166792,0.7288871,278
279,0.010501799,0.029561786,0.06310901,0.012027643,0.01023527,0.161655,279
280,0.11867321,0.010846632,0.07498417,0.29014215,0.027907405,0.30038327,280
281,0.04269012,0.007853172,0.027288789,0.295303,0.026435457,0.40803313,281
282,0.049268816,0.009545022,0.024251532,0.34608552,0.024377204,0.3731388,282
283,0.097620584,0.015968988,0.052888613,0.30102885,0.023058616,0.19246827,283
284,0.4379455,0.088117324,0.1507029,0.15534812,0.03156741,0.041611742,284
285,0.15057817,0.3023358,0.13219403,0.03178534,0.016931683,0.044545714,285
286,0.21803322,0.046994627,0.03358018,0.47389778,0.06633678,0.090474665,286
287,0.22561751,0.0594186,0.038680226,0.46528533,0.090056255,0.059028484,287
288,0.17939615,0.05630411,0.40507048,0.014789243,0.009674492,0.020554766,288
289,0.21549702,0.07626553,0.5019553,0.015571561,0.016084768,0.054811463,289
290,0.021195423,0.029284045,0.026611358,0.027107866,0.0646662,0.054314975,290
291,0.02157473,0.02906156,0.035084873,0.03439067,0.088305324,0.085280135,291
292,0.026693879,0.031009568,0.034065887,0.03253255,0.21822213,0.053938672,292
293,0.07770354,0.05985109,0.36833832,0.015064461,0.06153138,0.06689161,293
294,0.10325427,0.078501254,0.47388944,0.018418567,0.08632302,0.06777134,294
295,0.027525553,0.0460137,0.12182836,0.02334006,0.11830027,0.1423621,295
296,0.013796714,0.012701283,0.013763237,0.17273766,0.03170793,0.46853605,296
297,0.08841096,0.010973423,0.030673612,0.49060455,0.0542872,0.30500078,297
298,0.08042141,0.009974619,0.051394224,0.31342226,0.04479557,0.28149942,298
299,0.18245181,0.051988818,0.20844844,0.04391953,0.0058405697,0.037464686,299
300,0.027171077,0.0094109485,0.011251667,0.24091072,0.048352174,0.25776082,300
301,0.014061729,0.030657504,0.13337034,0.023968896,0.06997705,0.14113246,301
302,0.06543358,0.06248473,0.3383394,0.016569462,0.07425239,0.05237153,302
303,0.07340426,0.057039164,0.38871485,0.020549573,0.10142662,0.06991848,303
304,0.031135509,0.061591156,0.29795277,0.0046200505,0.03833909,0.035313625,304
305,0.009116726,0.067077786,0.021397166,0.008181964,0.06474335,0.08368588,305
306,0.020981591,0.02403377,0.012853979,0.21546029,0.027601283,0.49866033,306
307,0.016674293,0.07230666,0.019166708,0.099439606,0.034781564,0.35634252,307
308,0.18658169,0.08873539,0.36900663,0.014092511,0.010921724,0.01950598,308
309,0.05825681,0.2919197,0.16827255,0.0068955324,0.013076592,0.025459688,309
310,0.111665145,0.5210333,0.24150883,0.0060017975,0.02315805,0.05328712,310
311,0.06233191,0.2986979,0.1388763,0.0145626115,0.05428403,0.042712126,311
312,0.1279638,0.5242477,0.111872405,0.012218085,0.04687075,0.027620362,312
313,0.19995347,0.272117,0.1744237,0.018642487,0.021454558,0.011504515,313
314,0.24806656,0.08758061,0.53262144,0.013827878,0.02193848,0.026180236,314
315,0.14514388,0.06498359,0.37928808,0.009221883,0.0090065,0.016146563,315
316,0.091981195,0.054784656,0.3147969,0.009745566,0.019803125,0.024154415,316
317,0.12011761,0.08921045,0.6337655,0.0058857375,0.017953543,0.031272225,317
318,0.056331974,0.41939637,0.16662642,0.015511242,0.03816519,0.016382804,318
319,0.12230259,0.058436535,0.630042,0.0077666696,0.017062528,0.02895273,319
320,0.09424808,0.22884554,0.6520135,0.003316487,0.041684654,0.03758027,320
321,0.09882418,0.29500267,0.3087511,0.01562903,0.15952335,0.017662343,321
322,0.10446633,0.21869038,0.3915864,0.024234397,0.14506881,0.04000617,322
323,0.0439395,0.4553575,0.07691261,0.01334567,0.047822528,0.0390969,323
324,0.1179475,0.19555302,0.029638087,0.092776865,0.10664372,0.014058616,324
325,0.044431414,0.09477032,0.02370358,0.057710372,0.04551179,0.015775949,325
326,0.017279565,0.041728742,0.014346555,0.05723357,0.07632963,0.06555131,326
327,0.03839872,0.012764264,0.003583485,0.5352767,0.08015115,0.104892336,327
328,0.010515533,0.014723598,0.010824993,0.11908097,0.023929631,0.5905206,328
329,0.014230009,0.010488294,0.026983237,0.093904555,0.027555322,0.70233136,329
330,0.009420836,0.012224659,0.020205945,0.104352914,0.032317128,0.7311001,330
331,0.02447616,0.008555317,0.016310234,0.3399746,0.06717961,0.35347232,331
332,0.014194041,0.015589455,0.019640474,0.16017705,0.0320562,0.6781572,332
333,0.008976101,0.0131008485,0.02122401,0.069594964,0.018609544,0.75428087,333
334,0.012124996,0.011498943,0.031295832,0.084698044,0.026700335,0.7336019,334
335,0.021650443,0.01317063,0.040301215,0.09241262,0.034574196,0.65250456,335
336,0.027414374,0.017821526,0.050732136,0.092185505,0.035059508,0.53944415,336
337,0.012943151,0.012292765,0.029101688,0.08379692,0.024692673,0.7155372,337
338,0.02520573,0.021427438,0.059433512,0.044105273,0.037199993,0.27486473,338
339,0.013833978,0.017425388,0.038644407,0.026323259,0.020640831,0.12839425,339
340,0.0090454025,0.012336617,0.019311827,0.0688319,0.016055008,0.73348475,340
341,0.009361186,0.01229247,0.0201957,0.065679334,0.01541234,0.7442537,341
342,0.04600236,0.051393516,0.15729636,0.05173031,0.03621473,0.33106217,342
343,0.08117265,0.16752367,0.31125256,0.03289813,0.03297749,0.34811255,343
344,0.008921501,0.013655538,0.022083992,0.06250415,0.01725047,0.7643526,344
