,Ae.Aegypti.M,Ae.Albopictus.M,Cx.Quin.M,Ae.Aegypti.F,Ae.Albopictus.F,Cx.Quin.F,time(s)
164,0.012640163,0.21519774,0.0080627315,0.015811274,0.032172512,0.025707088,164
165,0.016935756,0.13210343,0.016870687,0.031620126,0.07123429,0.064972214,165
166,0.04225441,0.20462468,0.013121413,0.10389269,0.082732506,0.088072844,166
167,0.021943362,0.029383246,0.017829405,0.023702897,0.03591654,0.050326373,167
168,0.016397502,0.099561036,0.017878313,0.024784762,0.06246518,0.05774725,168
169,0.007709738,0.039005086,0.031232785,0.01252003,0.033310037,0.039909642,169
170,0.0061582285,0.008255424,0.008984648,0.006868151,0.009212347,0.00848538,170
171,0.022109248,0.053120807,0.023792049,0.012800567,0.03904392,0.0070004435,171
172,0.04266794,0.10201392,0.046065778,0.027208317,0.09595035,0.006049741,172
173,0.02273804,0.036127105,0.028075496,0.02888747,0.10365477,0.004856874,173
174,0.0054518133,0.008265628,0.007955015,0.0066674054,0.008806046,0.007709781,174
175,0.005457435,0.008266804,0.007923791,0.0066826823,0.00873872,0.007716387,175
176,0.0054096906,0.008226515,0.007911628,0.0066062054,0.008775608,0.007752583,176
177,0.005440859,0.008238388,0.007930528,0.006656705,0.00875385,0.007726017,177
178,0.009619264,0.008656223,0.012368195,0.013851,0.015190904,0.0080298595,178
179,0.006965415,0.008440768,0.0103739025,0.0075936317,0.009486035,0.008842681,179
180,0.0066313273,0.009282912,0.03611781,0.019423543,0.072187185,0.027701063,180
181,0.024298854,0.037045706,0.053112037,0.016132196,0.049259633,0.06748092,181
182,0.011903945,0.01748055,0.048702948,0.013361218,0.043949757,0.014874565,182
183,0.010532634,0.01408582,0.018421398,0.016331034,0.055507552,0.02979883,183
184,0.022445563,0.07005427,0.016576482,0.025339512,0.051555872,0.022775553,184
185,0.03019626,0.044749003,0.023146886,0.024505446,0.034719873,0.04707498,185
186,0.01718754,0.033855736,0.024991617,0.027377214,0.077865966,0.028984869,186
187,0.021183155,0.022142086,0.0411728,0.01908491,0.054836415,0.029238967,187
188,0.010428873,0.013009232,0.04438976,0.010625919,0.07321964,0.010866865,188
189,0.0069830124,0.008049352,0.022308823,0.007592733,0.027883219,0.021641033,189
190,0.1340193,0.0986781,0.44296426,0.022796346,0.07018414,0.06731143,190
191,0.095251456,0.088075384,0.54620254,0.01947464,0.11548721,0.1074723,191
192,0.018238377,0.08660233,0.008596695,0.06435668,0.35427308,0.024395293,192
193,0.019493053,0.16682287,0.011525178,0.08102107,0.38249892,0.044747964,193
194,0.009858133,0.022433022,0.011647871,0.040696457,0.07623948,0.031308424,194
195,0.013125921,0.037920285,0.018172363,0.019780407,0.0674475,0.04741603,195
196,0.01743019,0.032002516,0.02390902,0.026833532,0.06791659,0.030188737,196
197,0.056872364,0.03651661,0.021454629,0.042985935,0.045134798,0.047762822,197
198,0.022247331,0.0665017,0.023778126,0.04277572,0.081655286,0.04834704,198
199,0.005449117,0.008178002,0.007969003,0.0066494984,0.008833734,0.007919963,199
200,0.016614666,0.03307225,0.084858894,0.024545746,0.06673523,0.1054314,200
201,0.013338421,0.028595222,0.08990099,0.017072463,0.1076144,0.1243859,201
202,0.009350689,0.016313631,0.027251817,0.008536773,0.025279874,0.01252631,202
203,0.07334066,0.048685055,0.028837983,0.051759485,0.09938345,0.031152356,203
204,0.037431486,0.044449616,0.02025824,0.10579296,0.15629905,0.037662745,204
205,0.020169176,0.036114894,0.044146847,0.0543152,0.0164646,0.27137247,205
206,0.025078548,0.040540572,0.047651667,0.055851787,0.028828772,0.51544017,206
207,0.17078802,0.014360937,0.025359843,0.2714979,0.024988888,0.068497814,207
208,0.10249204,0.10072584,0.04338087,0.041039664,0.017498225,0.013901235,208
209,0.03820539,0.009363411,0.01639455,0.07137945,0.02103065,0.0075254603,209
210,0.037422657,0.050667405,0.027121073,0.027586024,0.04714236,0.070597745,210
211,0.021049105,0.08847674,0.035743803,0.023822533,0.10390301,0.0698995,211
212,0.012941697,0.20852713,0.01088926,0.016151372,0.04541222,0.034344044,212
213,0.03462494,0.35415795,0.04186795,0.0222734,0.06736044,0.0382006,213
214,0.063272096,0.3946674,0.03706985,0.03429323,0.09947487,0.012891407,214
215,0.009799511,0.04135849,0.016411051,0.015835013,0.065778226,0.02288461,215
216,0.010436381,0.02446999,0.014239818,0.013038629,0.022550417,0.011869177,216
217,0.0050096284,0.008127427,0.007318922,0.0093708355,0.013482361,0.011647174,217
218,0.00409767,0.012602704,0.0067829834,0.010744616,0.037080057,0.016755031,218
219,0.0055517415,0.008162952,0.008359454,0.0066179815,0.008606534,0.008444597,219
220,0.054060254,0.03943398,0.007960692,0.28211856,0.33078682,0.012763369,220
221,0.018845165,0.039215196,0.016343655,0.076194495,0.7331978,0.012509323,221
222,0.025712878,0.05831588,0.03126513,0.037319425,0.627458,0.013188311,222
223,0.1771168,0.3037963,0.07999907,0.01716809,0.080283776,0.0054283002,223
224,0.12641326,0.46497405,0.059103124,0.018580124,0.031343427,0.006198128,224
225,0.009188335,0.074423924,0.0066637155,0.019927057,0.049264517,0.036626548,225
226,0.014745278,0.19892839,0.0052981693,0.046283133,0.15068531,0.040121842,226
227,0.0636174,0.6951391,0.061569188,0.009075144,0.02500939,0.0189783,227
228,0.033522114,0.22624803,0.013554344,0.01715888,0.020055443,0.0069516483,228
229,0.0094508305,0.03198433,0.0055202655,0.013162217,0.010357389,0.0075910087,229
230,0.007023016,0.011719379,0.007986491,0.0094686225,0.024077877,0.0080822585,230
231,0.014527877,0.029816035,0.017742041,0.05568753,0.7525959,0.014767178,231
232,0.018841246,0.039680302,0.025026139,0.05490655,0.7643886,0.014346345,232
233,0.026879089,0.054575726,0.035324834,0.02420588,0.42765525,0.007191565,233
234,0.017648332,0.01874736,0.022004753,0.029056614,0.12264631,0.0111208595,234
235,0.021873675,0.08395793,0.019170837,0.030527156,0.10733601,0.02398052,235
236,0.018166391,0.12079507,0.014041957,0.017045293,0.031538606,0.032632057,236
237,0.0288495,0.4395894,0.018734567,0.012984875,0.034812655,0.018101852,237
238,0.018767603,0.13489524,0.014282202,0.011917122,0.015774475,0.008955958,238
239,0.005512107,0.008641029,0.007857048,0.0067676646,0.008732711,0.0079333205,239
240,0.013364847,0.046093684,0.058602154,0.009131814,0.030384628,0.15171441,240
241,0.014662332,0.044731688,0.079462804,0.00821807,0.03413542,0.16559127,241
242,0.015060167,0.030373681,0.117073715,0.010041092,0.06486014,0.071400225,242
243,0.013294739,0.023529602,0.06966023,0.01094879,0.059973545,0.09975363,243
244,0.011030151,0.042415775,0.07834351,0.007867509,0.06796085,0.0278518,244
245,0.012004252,0.050164253,0.08997146,0.009082346,0.07332964,0.07946737,245
246,0.010864886,0.01753461,0.040689334,0.0072058192,0.022052124,0.019527216,246
247,0.0053994586,0.008762228,0.009561405,0.009750353,0.011080396,0.019425893,247
248,0.005523976,0.008448639,0.007883368,0.0067536267,0.008686171,0.007726207,248
249,0.019655386,0.044754095,0.03342574,0.011917195,0.028451826,0.014744109,249
250,0.03688314,0.030275133,0.035129912,0.030195039,0.058982674,0.023415191,250
251,0.03634261,0.030398048,0.043038882,0.021850044,0.026304876,0.0397185,251
252,0.0109787695,0.03514332,0.021516638,0.0062289094,0.009888732,0.009667266,252
253,0.023404997,0.03156569,0.031871926,0.025263619,0.03132365,0.030898241,253
254,0.02183586,0.060079,0.04595305,0.024378905,0.10228303,0.032899234,254
255,0.010279065,0.036039006,0.071932256,0.014459249,0.13095993,0.04100107,255
256,0.019842928,0.031491924,0.06429345,0.021393219,0.08215762,0.06941103,256
257,0.013591365,0.030109417,0.06026069,0.021607837,0.0807461,0.05133484,257
258,0.012288111,0.025002267,0.06522331,0.017591208,0.07104779,0.045087107,258
259,0.007300708,0.020562917,0.021104146,0.013740407,0.023619134,0.029439967,259
260,0.014462798,0.028160837,0.018792368,0.05889445,0.7785784,0.015986532,260
261,0.012108832,0.022727331,0.015050614,0.061722767,0.72424453,0.017654583,261
262,0.017661605,0.06466981,0.03904739,0.020350778,0.46864292,0.015670246,262
263,0.011845281,0.033527505,0.03221823,0.029886058,0.60481083,0.030365502,263
264,0.00866205,0.055741176,0.031598404,0.010193777,0.19040875,0.019117562,264
265,0.016034797,0.025419824,0.04189976,0.013043611,0.08006938,0.04398873,265
266,0.008129429,0.025023123,0.012636736,0.016702024,0.062466368,0.021263385,266
267,0.007522566,0.038124926,0.08539716,0.011183372,0.17680234,0.053600624,267
268,0.01733655,0.039765764,0.11326509,0.01482749,0.25235662,0.035849936,268
269,0.019007454,0.03931513,0.04476162,0.021307295,0.4181498,0.01473188,269
270,0.019283371,0.018243538,0.028042208,0.013568421,0.017646885,0.011812169,270
271,0.021912983,0.12938264,0.11096257,0.004596049,0.02957358,0.0136170825,271
272,0.016174303,0.074724235,0.14262341,0.0074958443,0.07620528,0.057362895,272
273,0.0063034412,0.010459433,0.01864918,0.006182692,0.011526803,0.011452952,273
274,0.00834762,0.011149138,0.022275278,0.0063855313,0.0109364875,0.009107623,274
275,0.0052546873,0.008256032,0.009287727,0.0064242636,0.008476819,0.009206334,275
276,0.0054648593,0.008565082,0.007861056,0.006732931,0.008808907,0.007904367,276
277,0.005126265,0.008162195,0.009035526,0.0070299464,0.009461435,0.010257936,277
278,0.0054096654,0.008226203,0.008650784,0.006661761,0.009138582,0.008340116,278
279,0.005521009,0.008589704,0.008013441,0.0065925634,0.008959902,0.008063529,279
280,0.010673795,0.030594159,0.020479312,0.043912996,0.70971304,0.019292662,280
281,0.03476679,0.1006711,0.029833596,0.038040422,0.35904366,0.009902547,281
282,0.013079017,0.07019046,0.01669584,0.023660023,0.2666324,0.01963705,282
283,0.016631862,0.020111447,0.011074233,0.020347528,0.02320258,0.014627231,283
284,0.023469532,0.04904335,0.016653135,0.027955748,0.033067107,0.027708275,284
285,0.035300132,0.15977742,0.015062388,0.04734993,0.12175698,0.017098328,285
286,0.03294851,0.16998355,0.012954842,0.052611586,0.12894742,0.018173553,286
287,0.015273135,0.13204542,0.013187342,0.020469889,0.059341714,0.02159879,287
288,0.041700516,0.20649904,0.022111133,0.032649916,0.13479996,0.0087368945,288
289,0.012599954,0.08366055,0.0055489405,0.019301627,0.030302387,0.0057904907,289
290,0.015093043,0.017212568,0.031764846,0.026686558,0.058199044,0.04472732,290
291,0.013460738,0.1154211,0.040643636,0.012331645,0.08828712,0.021719465,291
292,0.024078734,0.15683734,0.018257577,0.009832344,0.021961605,0.012082729,292
293,0.015792053,0.065681405,0.017161356,0.01912113,0.06067419,0.038753547,293
294,0.02616386,0.04670968,0.021443885,0.03576464,0.052575033,0.034894317,294
295,0.027255142,0.06139112,0.023705944,0.024585728,0.052346688,0.04371915,295
296,0.025820144,0.05606448,0.024029035,0.02880532,0.078434706,0.03801087,296
297,0.026020115,0.08530342,0.029587034,0.017975498,0.07635359,0.04056968,297
298,0.03582972,0.07641297,0.039123,0.031928644,0.0822837,0.036120106,298
299,0.008561152,0.016260976,0.00898833,0.013472939,0.01280147,0.019046446,299
300,0.00531347,0.07355806,0.017470522,0.012844289,0.033641446,0.06347479,300
301,0.014807073,0.08617268,0.044700764,0.016755046,0.04324296,0.079829216,301
302,0.045122612,0.15825687,0.13536297,0.013737047,0.03683503,0.031923953,302
303,0.055109505,0.21389915,0.21518663,0.0098650055,0.060685627,0.014260355,303
304,0.01310989,0.036889113,0.072755925,0.018291704,0.19012363,0.025792237,304
305,0.015553918,0.044737946,0.061780754,0.01616479,0.16287294,0.042670608,305
306,0.013326014,0.038481504,0.052631743,0.01673636,0.16449337,0.037355,306
307,0.022012176,0.034032527,0.035069514,0.03940595,0.30479303,0.022162551,307
308,0.033007074,0.042122748,0.051578622,0.030218074,0.24002413,0.02776493,308
309,0.03475481,0.031789187,0.04119513,0.025697123,0.16441232,0.02472415,309
310,0.0045984844,0.008146033,0.018598344,0.006250914,0.009130313,0.020078862,310
311,0.008409434,0.006301029,0.010155431,0.009351272,0.014416858,0.017239345,311
312,0.033677883,0.07156587,0.023065189,0.04161333,0.12467487,0.024668137,312
313,0.17495647,0.07067752,0.027477788,0.13973333,0.083769366,0.011555943,313
314,0.028004544,0.052866932,0.15287226,0.009490088,0.018426314,0.10756022,314
315,0.023892362,0.034547515,0.067174666,0.018218463,0.06006658,0.081020765,315
316,0.01768597,0.035385843,0.056494545,0.026068734,0.16791384,0.0366267,316
317,0.011831878,0.036293987,0.042451896,0.011227264,0.071894765,0.06035234,317
318,0.014644252,0.029442202,0.068710566,0.008932495,0.03895259,0.04483829,318
319,0.0063533606,0.013081967,0.012904975,0.0077617625,0.011187306,0.015528486,319
320,0.014536085,0.009898367,0.015518495,0.022152536,0.041084133,0.018410433,320
321,0.072798274,0.037978575,0.018749386,0.14081323,0.065685034,0.025819689,321
322,0.11205075,0.06683833,0.017788786,0.29021463,0.29399106,0.027584616,322
323,0.0733656,0.08450839,0.018479321,0.1962387,0.32595596,0.014595569,323
324,0.024552738,0.05625971,0.016069885,0.08197107,0.39000207,0.0152611425,324
325,0.020712443,0.014123802,0.029693885,0.04682514,0.0073244944,0.049997836,325
326,0.0104136495,0.010874437,0.017670931,0.024885153,0.00838797,0.015948005,326
327,0.010685922,0.009687219,0.011471386,0.021104053,0.016484965,0.010199644,327
328,0.010367481,0.020166393,0.011553263,0.023832683,0.035256848,0.017278869,328
329,0.007653008,0.011042521,0.008626037,0.008455096,0.0074252686,0.009904894,329
330,0.008895113,0.0070265355,0.015513869,0.015406059,0.025191039,0.020115165,330
331,0.0072168666,0.0097846985,0.022726223,0.011761038,0.01834564,0.024912562,331
332,0.007722333,0.017393732,0.009465792,0.011822604,0.013208631,0.016096469,332
333,0.009656654,0.0107041905,0.010438908,0.017553458,0.015254831,0.013968052,333
334,0.006937922,0.0077002225,0.011345523,0.012353414,0.016944865,0.013389756,334
335,0.01311545,0.028523048,0.033050027,0.0145442225,0.040202722,0.050643153,335
336,0.00464034,0.010669681,0.015111072,0.009336822,0.011458374,0.033687674,336
337,0.010643681,0.022054799,0.016402673,0.016060222,0.022105506,0.020957004,337
338,0.017307328,0.05442395,0.031569965,0.026053242,0.02877226,0.026130129,338
339,0.021264132,0.027930485,0.034769695,0.020110628,0.015781902,0.030962879,339
340,0.042505104,0.043824844,0.0587212,0.023767462,0.11109868,0.038756732,340
341,0.011533444,0.04928817,0.021702854,0.007852838,0.022502437,0.024817478,341
342,0.08075777,0.73307955,0.040790047,0.01037263,0.0323555,0.011587096,342
