,An.Dirus.M,An.Minimus.M,Cx.Quin.M,An.Dirus.F,An.Minimus.F,Cx.Quin.F,time(s)
55,0.049605355,0.0072489977,0.029752975,0.050522085,0.03326635,0.013131223,55
56,0.057671607,0.011153028,0.04183288,0.10578239,0.17021143,0.024501175,56
57,0.025012964,0.015712054,0.05707241,0.06554248,0.10729932,0.09279226,57
58,0.048629917,0.004965552,0.01471492,0.04101824,0.07354836,0.015327535,58
59,0.011611877,0.0027396572,0.020856027,0.011374008,0.029009856,0.016984053,59
60,0.012836969,0.019481033,0.02005602,0.9447289,0.017340967,0.008117902,60
61,0.01091236,0.0035520212,0.019715948,0.91212326,0.015561082,0.007984685,61
62,0.014384776,0.021337658,0.024568424,0.12302529,0.015172368,0.030252306,62
63,0.051361945,0.027088888,0.035104312,0.08649601,0.06113137,0.014485183,63
64,0.07055457,0.020292776,0.05388109,0.16523519,0.08092459,0.010499272,64
65,0.03478266,0.021243446,0.025078338,0.04829047,0.064068556,0.015101183,65
66,0.08531034,0.014893185,0.010523241,0.052143496,0.021818846,0.0109538,66
67,0.059526198,0.033542573,0.023165861,0.048010435,0.06166076,0.015648086,67
68,0.024201674,0.029218478,0.0076031922,0.017168066,0.04293901,0.017103553,68
69,0.010109099,0.022442466,0.030548576,0.024371482,0.0890914,0.023132568,69
70,0.005822929,0.011016906,0.025780873,0.03352695,0.007776621,0.017585646,70
71,0.041767966,0.017705016,0.04585138,0.25836745,0.06293544,0.02975821,71
72,0.15355249,0.040444847,0.08045682,0.3454816,0.06186338,0.03907447,72
73,0.02244619,0.007093788,0.011114537,0.87632924,0.018864276,0.007433227,73
74,0.01663372,0.0061377636,0.026781805,0.8966174,0.009929498,0.0155792385,74
75,0.016471697,0.02179714,0.02553825,0.17711411,0.016088445,0.015678741,75
76,0.011888839,0.05744013,0.015295413,0.81127167,0.021036914,0.006555883,76
77,0.0070128315,0.04254495,0.028183512,0.34581277,0.03500807,0.0138236005,77
78,0.056763917,0.047381986,0.04967996,0.32309482,0.08242806,0.012832681,78
79,0.0032217798,0.022237891,0.0071190726,0.06605918,0.0036928987,0.0061935717,79
80,0.06331907,0.02757544,0.043446623,0.10812528,0.02622039,0.03919077,80
81,0.015373568,0.010504485,0.056553733,0.07032938,0.017525202,0.018021246,81
82,0.017253948,0.011670956,0.10634606,0.06324628,0.02169812,0.038112972,82
83,0.0141145885,0.008988173,0.05611061,0.052210115,0.022034135,0.017338106,83
84,0.01332212,0.005766228,0.041059986,0.025573686,0.02422259,0.014799182,84
85,0.04038088,0.018868161,0.0674348,0.031729788,0.16340132,0.008625006,85
86,0.015494254,0.014671111,0.0262393,0.014885987,0.2532656,0.009425433,86
87,0.005424299,0.013850741,0.0119962,0.024072357,0.22414361,0.006019883,87
88,0.0039094645,0.0052331267,0.0045378157,0.02089231,0.45516723,0.009909739,88
89,0.0035233484,0.008463539,0.01994314,0.023264967,0.22720636,0.03125888,89
90,0.054291338,0.02807142,0.04821566,0.06735267,0.054906696,0.037718743,90
91,0.05360113,0.048940387,0.032320626,0.039626338,0.15228885,0.008059026,91
92,0.008810942,0.024301229,0.016766315,0.040589515,0.6113632,0.0071876193,92
93,0.06311688,0.048561107,0.040130682,0.047718786,0.15924843,0.032406416,93
94,0.032380562,0.024039632,0.03667709,0.0235871,0.11727647,0.03163165,94
95,0.034955326,0.04704719,0.014978045,0.054244462,0.10071715,0.044484682,95
96,0.035545215,0.019197503,0.017417146,0.38036203,0.162117,0.008024685,96
97,0.054519705,0.011855043,0.013854413,0.20001121,0.124199264,0.0073096436,97
98,0.096554324,0.03680446,0.10163134,0.5061471,0.23721081,0.01918143,98
99,0.03075452,0.0052622925,0.043743648,0.83607227,0.09855332,0.016658563,99
100,0.029510222,0.018663397,0.0753052,0.059419867,0.7104316,0.021566981,100
101,0.09331422,0.044339553,0.041715916,0.5023371,0.15731296,0.01310424,101
102,0.015013529,0.018756976,0.011061832,0.8864594,0.14890721,0.008172589,102
103,0.003756074,0.006778304,0.018625202,0.7821241,0.07468661,0.0030316,103
104,0.013200306,0.023348644,0.00569136,0.5023336,0.480313,0.010948407,104
105,0.007895869,0.005938392,0.015066047,0.9521114,0.02002889,0.00741427,105
106,0.010646632,0.005147798,0.022192137,0.9497622,0.01890129,0.010884566,106
107,0.03048807,0.008570396,0.035802986,0.21065561,0.004578039,0.007343629,107
108,0.02197869,0.005253603,0.021284124,0.51098615,0.016236288,0.0071899137,108
109,0.01437441,0.018683564,0.036486406,0.49155286,0.018573109,0.011840617,109
110,0.026982084,0.02301599,0.033285294,0.050780404,0.0046024583,0.012070042,110
111,0.038689207,0.017821366,0.040707584,0.061475318,0.09353398,0.025025114,111
112,0.02996151,0.0048051835,0.01070721,0.015434115,0.026915578,0.006757044,112
113,0.0022792264,0.0019255283,0.0048307003,0.009663834,0.021611653,0.0058095837,113
114,0.009870018,0.0035728815,0.030972868,0.013836164,0.008154869,0.0041036378,114
115,0.0044465642,0.0021233703,0.010693889,0.006027843,0.006865719,0.008078986,115
116,0.008298538,0.001962996,0.009344256,0.01152904,0.0143631995,0.007265398,116
117,0.015238087,0.0020953424,0.009534948,0.036691926,0.04713851,0.002563064,117
118,0.010113084,0.0025567717,0.014880227,0.018601656,0.019619469,0.004836864,118
119,0.005318851,0.009889646,0.04057245,0.60669345,0.02977545,0.0056432784,119
120,0.048003092,0.005894672,0.029460276,0.098740615,0.18633826,0.03825872,120
121,0.021339694,0.024815338,0.009877654,0.14313567,0.35753345,0.022849614,121
122,0.010589558,0.007843429,0.013107632,0.9289406,0.026242392,0.0048761554,122
123,0.0075602354,0.0069579543,0.023113152,0.257919,0.09021567,0.0065897587,123
124,0.012007407,0.008092133,0.009843208,0.03134354,0.8339854,0.005941827,124
125,0.034334917,0.014193701,0.023403862,0.2043392,0.44888148,0.039740555,125
126,0.02327355,0.027103646,0.008258548,0.06527476,0.2791644,0.042466506,126
127,0.0453439,0.016892362,0.016044045,0.01809225,0.10714909,0.026276557,127
128,0.041453537,0.008145763,0.026649848,0.0205438,0.15786918,0.008945037,128
129,0.023841593,0.01829429,0.01743287,0.003315938,0.12396801,0.04548717,129
130,0.03247867,0.007911097,0.03600748,0.047222428,0.05138862,0.08540006,130
131,0.03923162,0.0038629689,0.00931807,0.022918904,0.047210254,0.03382536,131
132,0.040327333,0.01829256,0.04556995,0.020296598,0.11284401,0.023867464,132
133,0.031159705,0.018086515,0.013755581,0.026374314,0.078868054,0.024851508,133
134,0.048189104,0.03508328,0.016399357,0.061411835,0.09757713,0.009422976,134
135,0.01678006,0.012193714,0.0066168597,0.017730277,0.044698235,0.008899045,135
136,0.050705954,0.034567382,0.042876348,0.15152937,0.21822098,0.00348965,136
137,0.007830709,0.02501289,0.02400128,0.066025294,0.16473545,0.0035480894,137
138,0.008619898,0.00894084,0.008668333,0.35128245,0.22429259,0.0038797306,138
139,0.006654628,0.0025405248,0.021068461,0.28069553,0.23700635,0.005882396,139
140,0.0811369,0.023034334,0.052447964,0.04655652,0.060165416,0.049293425,140
141,0.04486592,0.045320034,0.024819296,0.06363312,0.40361276,0.006727334,141
142,0.032746036,0.13619623,0.037771463,0.1028919,0.58132684,0.009744802,142
143,0.025458625,0.06781318,0.049657013,0.029710999,0.35311365,0.023569042,143
144,0.01707948,0.006361403,0.006272325,0.035241246,0.55391127,0.019649437,144
145,0.022108758,0.0292107,0.032453872,0.091539584,0.64031047,0.03839592,145
146,0.05580558,0.02404131,0.026688045,0.02225905,0.094603874,0.015916606,146
147,0.034950204,0.0044149463,0.013741965,0.0080458475,0.0704759,0.009773511,147
148,0.021675901,0.016222706,0.0248566,0.08661705,0.1284393,0.011425516,148
149,0.015048792,0.021691388,0.04285743,0.025238696,0.062404856,0.017154297,149
150,0.0034611002,0.039946735,0.011837057,0.016216036,0.65918106,0.015488952,150
151,0.012163277,0.016737828,0.0065219435,0.012274518,0.96244955,0.008945882,151
152,0.0092482,0.01790379,0.0077565163,0.01232588,0.9654847,0.0065085692,152
153,0.012465252,0.0012309989,0.013693148,0.659569,0.07274049,0.002631485,153
154,0.010471961,0.0071042543,0.03063568,0.011320049,0.29134065,0.014912238,154
155,0.040015966,0.019284165,0.041433003,0.013100541,0.23325303,0.018210053,155
156,0.013490862,0.002956594,0.004801117,0.035718735,0.4072299,0.016797677,156
157,0.03899978,0.035503063,0.030087616,0.050639853,0.46092072,0.0059640645,157
158,0.038437903,0.0034439692,0.015630012,0.041673608,0.17135093,0.005286249,158
159,0.018996013,0.03150689,0.0440133,0.01886086,0.881879,0.014556257,159
160,0.028756466,0.03505433,0.05231278,0.049371958,0.055656735,0.0388883,160
161,0.023405204,0.039064504,0.021630323,0.03577478,0.2643293,0.008742189,161
162,0.01414682,0.06495437,0.028160568,0.028559012,0.8128342,0.0108636,162
163,0.040084716,0.05776612,0.02561087,0.020470658,0.15872464,0.021018442,163
164,0.019189533,0.059138596,0.020338599,0.015940884,0.079171844,0.16661423,164
165,0.010398305,0.054266404,0.03782125,0.05896797,0.42441344,0.058663685,165
166,0.03349147,0.026108898,0.025568066,0.07529556,0.08661317,0.041783407,166
167,0.037062466,0.013577897,0.002839531,0.026097093,0.04439788,0.006037401,167
168,0.034866184,0.03200499,0.015689425,0.050429028,0.14179033,0.006994539,168
169,0.018157715,0.039242532,0.042813033,0.04511448,0.11707711,0.023149982,169
170,0.048158232,0.0021249258,0.043622836,0.02692251,0.03684366,0.036870524,170
171,0.022722889,0.01993409,0.05539101,0.07021352,0.045876417,0.068662316,171
172,0.03772136,0.020322397,0.042997237,0.11465965,0.09665514,0.03271083,172
173,0.02724865,0.01981068,0.025200339,0.06767488,0.08049051,0.02848239,173
174,0.0867492,0.025166351,0.032995254,0.08384256,0.025022613,0.009915646,174
175,0.06094299,0.039051764,0.06064283,0.13172257,0.3134303,0.016846115,175
176,0.053451147,0.027301814,0.03201524,0.0241004,0.0655113,0.012243058,176
177,0.063584656,0.04570636,0.017585687,0.027238244,0.09352586,0.026898148,177
178,0.03273738,0.028252166,0.00856265,0.022398446,0.043487065,0.0056320303,178
179,0.023484321,0.0036697467,0.02943558,0.01047846,0.04299018,0.006819002,179
180,0.011235616,0.004442848,0.06417798,0.039660268,0.007986665,0.057114292,180
181,0.034739047,0.005884574,0.03742459,0.07868465,0.0261113,0.019535998,181
182,0.095847815,0.014531687,0.043174747,0.105247065,0.07655995,0.025170388,182
183,0.029346958,0.0152209215,0.023953006,0.05528241,0.03472339,0.026839424,183
184,0.057148136,0.019139383,0.036297303,0.118572354,0.06375345,0.027989248,184
185,0.02634824,0.040004924,0.033430256,0.041765075,0.17619777,0.02459043,185
186,0.022168469,0.07972833,0.024427364,0.04022859,0.25390753,0.022004027,186
187,0.0367469,0.03491819,0.03790917,0.070572324,0.17988428,0.017220508,187
188,0.008153981,0.019937446,0.012562388,0.0048877453,0.17271088,0.008583903,188
189,0.039101686,0.017105853,0.07559454,0.11322765,0.078260966,0.019922795,189
190,0.053872943,0.006847149,0.045995694,0.012044005,0.02225925,0.009754958,190
191,0.012966567,0.0051377025,0.005878017,0.023284558,0.01964366,0.0053844275,191
192,0.008767125,0.009965405,0.019800443,0.012419691,0.008306735,0.0048207645,192
193,0.0074248686,0.0043547424,0.06900697,0.032352906,0.01635465,0.008557553,193
194,0.043127708,0.027731564,0.04094984,0.41833198,0.16206701,0.0027648362,194
195,0.021128694,0.010345827,0.022731926,0.018085698,0.051911585,0.011496807,195
196,0.036143057,0.004974532,0.009143674,0.028270055,0.047491405,0.013657067,196
197,0.02308758,0.003319344,0.0048764823,0.04194061,0.0240149,0.003205092,197
198,0.07040703,0.0061531705,0.048042063,0.6026594,0.08629433,0.008716178,198
199,0.05049836,0.020870864,0.015368596,0.9017949,0.03903053,0.0075597772,199
200,0.007306841,0.0026623977,0.0035964192,0.05007495,0.44639304,0.00871183,200
201,0.004244482,0.0017180037,0.0032595282,0.0034807802,0.006499028,0.0022952745,201
202,0.0026601423,0.0029519857,0.0029909357,0.0058929906,0.003910417,0.0037882747,202
203,0.01071661,0.00429033,0.0064759003,0.13726148,0.0050835595,0.0034516074,203
204,0.018032782,0.0063980985,0.00990814,0.9540051,0.05442416,0.006166227,204
205,0.007567459,0.0076946463,0.015392867,0.93622124,0.013492061,0.008927448,205
206,0.0059534274,0.0036860015,0.0038707294,0.048996456,0.7735004,0.009488572,206
207,0.0040362715,0.0026088692,0.0019191242,0.0038452551,0.012622982,0.005022665,207
208,0.006274477,0.0031435578,0.003236817,0.0111417435,0.012370676,0.004312124,208
209,0.025378145,0.012860643,0.0383459,0.35791174,0.043876626,0.007905115,209
210,0.010280457,0.009956145,0.0026337837,0.043277927,0.0022867543,0.014034783,210
211,0.009211311,0.0064148046,0.004146131,0.36135775,0.033548288,0.01743594,211
212,0.0039197262,0.011316394,0.006561451,0.87227875,0.018449945,0.0061108316,212
213,0.003710541,0.010826259,0.006581845,0.87512726,0.017977092,0.0060095238,213
214,0.010028917,0.002793747,0.0072137346,0.007414365,0.009432217,0.060109343,214
215,0.014761185,0.009073768,0.014113387,0.0048154118,0.009245121,0.8794351,215
216,0.013275412,0.08222927,0.0025571869,0.2124654,0.47620583,0.026636288,216
217,0.015266963,0.032338943,0.013905262,0.19529068,0.87488586,0.0036990796,217
218,0.0056291306,0.03440921,0.0053976,0.5938219,0.03147293,0.006546474,218
219,0.014888506,0.029747088,0.024156738,0.030358734,0.72350174,0.0128885545,219
220,0.017609982,0.005995886,0.0047198096,0.2545025,0.28925818,0.0066368356,220
221,0.0049404064,0.011229573,0.0048841354,0.7048564,0.032732014,0.008728428,221
222,0.009643289,0.0021095553,0.0036511905,0.45298728,0.055532206,0.005361549,222
223,0.004070737,0.0028154764,0.014725749,0.13924995,0.030632373,0.092938654,223
224,0.004302198,0.003325761,0.0065873596,0.39515623,0.13846992,0.32392693,224
225,0.004127973,0.004274142,0.009605691,0.19454959,0.060558867,0.31145635,225
226,0.011539642,0.0038232994,0.016466014,0.029524542,0.09058021,0.69609594,226
227,0.0108824,0.011055236,0.007391485,0.009385374,0.94216776,0.0032268816,227
228,0.017810168,0.0034614706,0.017919686,0.024804562,0.8614011,0.0047341734,228
229,0.01714535,0.0037481778,0.021167694,0.018564506,0.47824988,0.0014309112,229
230,0.0040294244,0.012046486,0.0031168838,0.08227899,0.5080139,0.00826877,230
231,0.0062179915,0.005965879,0.0076263,0.10600485,0.68901837,0.014607617,231
232,0.006827291,0.008920459,0.0050829207,0.9205779,0.0750441,0.01082247,232
233,0.001595527,0.017034909,0.009057871,0.65909886,0.20092846,0.004989376,233
234,0.0035109392,0.029173417,0.0057903174,0.5637692,0.5655782,0.0044669546,234
235,0.002725212,0.014853327,0.0038248925,0.1335572,0.7236304,0.008268074,235
236,0.010922261,0.0050822594,0.010426576,0.542881,0.22498837,0.002140134,236
237,0.037379455,0.011427063,0.0075131375,0.5856421,0.013142269,0.00804783,237
238,0.019356912,0.0026770094,0.01233993,0.17482127,0.008725405,0.0027342404,238
239,0.0075585605,0.00418249,0.0066774273,0.022433067,0.008869066,0.0052999035,239
240,0.04682927,0.07781371,0.01308326,0.094898686,0.2613602,0.016674293,240
241,0.007462081,0.06890071,0.0063732564,0.87889415,0.05431067,0.0104357265,241
242,0.0042970306,0.09647372,0.013384535,0.38975975,0.07172564,0.008741963,242
243,0.012057335,0.054893788,0.010967736,0.42088813,0.04245916,0.013511294,243
244,0.0061332243,0.02192462,0.0037083223,0.81625736,0.10472537,0.011919457,244
245,0.012040215,0.0147592025,0.008505727,0.9306347,0.11449708,0.015601548,245
246,0.0045724707,0.045602296,0.0033502453,0.31952536,0.018945908,0.025835004,246
247,0.033000037,0.058311503,0.008417363,0.07713889,0.14164855,0.010442268,247
248,0.018274238,0.029968245,0.009345872,0.050095987,0.1377144,0.005521567,248
249,0.016658586,0.011196376,0.03504593,0.020705648,0.06911925,0.010351897,249
250,0.0027504996,0.031329527,0.0073743407,0.5301622,0.31355605,0.0029183172,250
251,0.0048822146,0.07509552,0.0067987675,0.11246283,0.9213534,0.007838326,251
252,0.008707606,0.0135842655,0.020942936,0.01521169,0.21794434,0.02460154,252
253,0.018553605,0.014395063,0.02519289,0.041802943,0.04652455,0.033032667,253
254,0.019431313,0.010864373,0.026665933,0.041771263,0.06792705,0.0341488,254
255,0.009525786,0.011750823,0.005316185,0.018533854,0.03481042,0.010981944,255
256,0.0054318355,0.020800648,0.013828451,0.00923389,0.25058785,0.015277404,256
257,0.026371937,0.02502474,0.025250452,0.029548183,0.10935885,0.022085965,257
258,0.01100639,0.0100523215,0.011546481,0.025124207,0.020101164,0.0060566356,258
259,0.013130894,0.032729097,0.023236746,0.014734885,0.056122117,0.022717843,259
260,0.021668075,0.02568581,0.06747759,0.044863757,0.07363806,0.105449975,260
261,0.04677834,0.036764655,0.09201361,0.09371934,0.11068682,0.06488715,261
262,0.056786653,0.04614579,0.050764937,0.045746624,0.14380862,0.019480582,262
263,0.05459363,0.04088558,0.028031794,0.07063337,0.07824053,0.027777795,263
264,0.053583562,0.027676806,0.028452307,0.09506663,0.07779598,0.01816373,264
265,0.034857824,0.013684835,0.037338216,0.044229116,0.059153594,0.012270727,265
266,0.023399657,0.018308843,0.022691306,0.02079133,0.13409008,0.017539673,266
267,0.042225804,0.016958302,0.021187035,0.042217415,0.080174,0.0186478,267
268,0.015878322,0.019468013,0.009189942,0.017948097,0.05154966,0.006217915,268
269,0.008198158,0.011235806,0.017379776,0.027441533,0.056772545,0.022459151,269
270,0.07513261,0.019172182,0.039483827,0.06405901,0.04902446,0.03432213,270
271,0.07792964,0.032355167,0.037485875,0.050770655,0.095019735,0.013617172,271
272,0.056367442,0.02302398,0.043310285,0.057414636,0.20721032,0.011930201,272
273,0.07702217,0.04472657,0.023815842,0.050360862,0.08088899,0.016866423,273
274,0.15699796,0.03275482,0.04817157,0.075029105,0.0836798,0.009658816,274
275,0.054373004,0.015169176,0.03351796,0.059835218,0.049201585,0.01445241,275
276,0.10422365,0.018303495,0.05603115,0.055392854,0.09695893,0.006527028,276
277,0.014869215,0.006943723,0.03209395,0.02305892,0.13958979,0.008185061,277
278,0.040301487,0.021897377,0.023017397,0.0450418,0.03858368,0.013474796,278
279,0.014643234,0.015153691,0.022861399,0.03211484,0.028755382,0.021157805,279
280,0.09392379,0.014070479,0.057889376,0.041800402,0.07292422,0.053619202,280
281,0.11713913,0.02408551,0.038176436,0.072472535,0.06555397,0.012956086,281
282,0.06255084,0.012617486,0.051865574,0.17105947,0.116124704,0.01357038,282
283,0.013499057,0.008767013,0.008228017,0.87855875,0.06955905,0.009196631,283
284,0.023999803,0.022074625,0.072434835,0.49983945,0.022230392,0.0306024,284
285,0.018761998,0.038974248,0.021810135,0.042106647,0.2843793,0.017413994,285
286,0.061478958,0.06445181,0.041670587,0.16696206,0.16838583,0.020708576,286
287,0.09864448,0.010059693,0.0090146335,0.056917083,0.033519752,0.013060745,287
288,0.093477756,0.026742462,0.027965602,0.10123271,0.09958694,0.008872118,288
289,0.013039599,0.033902038,0.0104815215,0.827754,0.11613906,0.0043242546,289
290,0.028459527,0.0018224953,0.012484513,0.014528648,0.09023234,0.025540791,290
291,0.013187405,0.018563569,0.013513434,0.035397977,0.14609078,0.044802584,291
292,0.022780523,0.009975924,0.012121073,0.4081697,0.047117684,0.01186987,292
293,0.0069102487,0.0071620364,0.013828067,0.9633555,0.023206975,0.010017664,293
294,0.016956195,0.0042712875,0.0056273136,0.18975052,0.0068162065,0.005983698,294
295,0.011369895,0.0030225068,0.005484926,0.51701176,0.017363237,0.01328561,295
296,0.06059223,0.0018899587,0.0066464683,0.012366989,0.0137703195,0.006449972,296
297,0.022101006,0.0028226841,0.011263105,0.62515277,0.3235568,0.008920278,297
298,0.02505661,0.0075666998,0.012870919,0.17909989,0.24458756,0.0095566595,298
299,0.040258117,0.005871319,0.050527256,0.25000423,0.17671885,0.007067411,299
300,0.010469383,0.029151194,0.008924781,0.05444808,0.8855188,0.004227495,300
301,0.012379377,0.011443761,0.008365595,0.04664139,0.8104768,0.007513041,301
302,0.020200806,0.0076849274,0.0028339091,0.010537227,0.029799229,0.0071569514,302
303,0.0143077485,0.0035890248,0.002103734,0.008055489,0.035494167,0.008355558,303
304,0.016101658,0.0030409053,0.001848587,0.009467873,0.049929537,0.004061245,304
305,0.014096393,0.015846781,0.008458636,0.94069195,0.119443186,0.013104345,305
306,0.010188587,0.019622963,0.003640569,0.063747115,0.88450927,0.020720728,306
307,0.015166527,0.054062437,0.00861444,0.20742485,0.82447964,0.04168834,307
308,0.016795054,0.0062709544,0.0025290656,0.0079855025,0.15607627,0.0105376635,308
309,0.0058214217,0.0017922736,0.0050954195,0.003113814,0.057014007,0.01227841,309
310,0.044057634,0.078833416,0.032976735,0.027184844,0.15994474,0.023063025,310
311,0.014964802,0.053692434,0.016878454,0.0302152,0.5251271,0.0068880985,311
312,0.010712501,0.018513532,0.008894348,0.015110618,0.96034014,0.006822737,312
313,0.014996395,0.022800183,0.009331953,0.040677287,0.10451705,0.003650813,313
314,0.008490781,0.034857564,0.0066679586,0.015113898,0.9497939,0.004376291,314
315,0.016955147,0.03588505,0.023513988,0.08845393,0.24286585,0.0034483285,315
316,0.04564079,0.021223674,0.04213547,0.04973661,0.40498078,0.0023036958,316
317,0.021368723,0.0031350162,0.013474968,0.021145817,0.80845076,0.0030049856,317
318,0.009862257,0.013132452,0.018095128,0.051333852,0.75832,0.009598077,318
319,0.009357164,0.009974134,0.013197312,0.05326342,0.4430678,0.013082157,319
320,0.016368126,0.010309677,0.008437154,0.01963835,0.8385618,0.005840731,320
321,0.0075579034,0.009262879,0.007142583,0.032826114,0.76710147,0.009632715,321
322,0.00867706,0.010195765,0.0061954325,0.012758167,0.8477762,0.0044279722,322
323,0.009883966,0.017744659,0.0070548016,0.012489753,0.93481034,0.0031974537,323
324,0.008622833,0.015170251,0.0063229157,0.0135341855,0.9194149,0.0037358461,324
325,0.008313938,0.016482329,0.0074381037,0.019840527,0.9318323,0.0052924803,325
326,0.006596655,0.012860672,0.0066310726,0.018299809,0.7758501,0.008466985,326
327,0.007604369,0.022064488,0.011484485,0.01881051,0.92388,0.0045715203,327
328,0.0065687536,0.019764688,0.017225526,0.010512418,0.8790862,0.0037293013,328
329,0.0062938374,0.0068868687,0.01311671,0.0072181583,0.52456987,0.0056348187,329
330,0.0061554043,0.0082156705,0.0058315727,0.015677137,0.86848664,0.010021493,330
331,0.007828349,0.029539127,0.031875435,0.03626081,0.84313816,0.023940302,331
332,0.054278076,0.04672957,0.029261557,0.049305234,0.14291702,0.037571847,332
333,0.055851184,0.05225978,0.019725535,0.047772724,0.110697635,0.044406667,333
334,0.058866043,0.06646115,0.024556762,0.05995701,0.09747411,0.039722916,334
335,0.10744709,0.041259725,0.032944847,0.109484375,0.0920372,0.03718394,335
336,0.032491606,0.025170414,0.020030873,0.06666853,0.076494195,0.05120865,336
337,0.026619356,0.019764408,0.021269517,0.051242564,0.038295977,0.025757428,337
338,0.010694262,0.025350686,0.015225883,0.010377683,0.2936649,0.04462619,338
339,0.019903375,0.049087994,0.022953052,0.008240975,0.15723827,0.026926963,339
